x,y,z,q1,q2,q3,q4,q5,q6,q7
-1.912083994261069009e-01,-5.349441078503645031e-01,9.223501402103990998e-02,-1.692650730490594446e+00,8.509564160106801722e-01,-2.173371991102719392e-01,-1.658034560260509549e+00,-4.061670515143944726e-02,1.660142198733443264e+00,1.088203717450292984e+00
-9.485233086166851291e-02,4.283876313376706046e-01,1.030668750564023961e+00,7.534977665341489050e-01,6.404578118631500949e-01,2.196061310115240861e+00,-8.941405738893228872e-01,-1.076619242227393691e+00,2.218290267423019824e+00,-2.867015366069992410e+00
1.678955493363487594e-01,3.305688576296487158e-01,3.163772770219399066e-01,-2.647518112970321802e-01,-5.207781021364836782e-01,1.245239103532508995e+00,-2.944791439643190678e+00,2.665304719675116285e+00,1.112651636107564457e+00,-4.324348083182139035e-01
2.522480019547844732e-01,4.054765728630504440e-01,7.296610752314468540e-01,2.545268152345062429e+00,3.375959548077731576e-01,-1.661587507584938450e+00,-1.921197877900015172e+00,-2.602222504655474999e+00,6.814256887103111726e-01,3.524687622821720545e-01
-3.266716160480639952e-01,-6.535708825959571922e-01,5.645894731009007961e-01,2.091641724074797537e-01,-9.999859510890644065e-01,-1.596877017658340447e+00,-1.412906039747247711e+00,-2.267189108617240656e+00,2.105873265825256802e+00,-7.580654170365486166e-02
4.396098987033248973e-01,-1.942087021276445447e-01,5.117092162383855003e-01,-1.266644695516671915e+00,4.136719699582127596e-01,1.104542529920778282e+00,-1.515933982411253211e+00,-2.536947185734681476e-01,5.325710543427460975e-01,-3.872811187640134989e-02
-3.774415440709099068e-01,-3.290844039709708846e-01,7.864421933335808967e-01,6.630266947805245614e-01,-1.184021653500001436e+00,4.599489499192692676e-01,-5.680722564236515559e-01,-1.520283891541042820e+00,4.730655307611094651e-01,1.393204762327388213e+00
2.101616329297059660e-01,7.321119260962229980e-01,6.833325330266909470e-01,1.516101037155581199e+00,1.508806743836879960e+00,-2.455182153715295357e+00,-7.243318572379737752e-01,1.272006514327243654e+00,2.932869242352729611e+00,1.835708845128749989e+00
-7.571973528482045523e-02,-2.306210673684948032e-01,6.390174135427616475e-01,1.746316226041396913e+00,1.018215556459451943e+00,2.504369100666248737e+00,-2.660572573001233732e+00,1.681554054134707155e+00,1.229912348354130991e+00,-1.137982664045322778e-01
-2.051869484405277055e-01,-2.010323582412928967e-01,6.644813361378720806e-01,-1.964185881038012393e+00,1.743351274611482982e+00,-2.600018867667658995e+00,-1.966624722388886859e+00,-9.182689816876006272e-01,3.596788828410815153e-01,-1.464030786183311506e+00
-2.270786177911587600e-01,-2.709850510497008313e-02,5.167445077506714890e-01,-3.245692151759587141e-01,1.332792881799113704e+00,-2.388514238294908942e+00,-2.962496995475015105e+00,-1.349764862317912595e+00,1.784107575347121832e+00,-8.169731930962211841e-01
7.721893086669237571e-02,-4.933399542493732692e-01,9.513825400230154772e-01,6.194762907503341687e-01,-9.203953427663957854e-02,-1.801348985330993857e+00,-9.691591490851267920e-01,-9.870997243824741751e-01,1.914015038072852448e+00,-2.771790332738403251e+00
-5.025841452916338659e-01,1.192851895869037476e-01,2.928439096957941024e-01,1.784346102008368629e+00,4.182929557775159068e-01,1.279461048521111532e+00,-2.244517331896258572e+00,-1.305838788315281551e+00,1.838973359521027362e+00,-1.728742650018045390e+00
1.802503245196218629e-01,-3.749731638713268977e-01,9.001538463629162046e-02,-2.043549638749460051e+00,9.385124992455677884e-01,9.577026458595310210e-01,-2.545725264417252554e+00,7.731969161312877148e-01,3.690411843529742608e+00,-7.939412954758000573e-01
-7.954010425201406553e-01,-1.296245310202690793e-01,4.074567576528873580e-01,7.166642653218184833e-01,-1.132834285015102749e+00,1.938422797923105900e+00,-1.026776230275367130e+00,1.587044625355560346e+00,2.041316651145551830e+00,-1.278911312357654539e+00
-3.608527701125977538e-01,-1.747965607146183264e-02,3.298860648495712811e-01,-3.890182949697282844e-01,-1.904953176177588414e-01,-2.313089653796333245e+00,-2.572639070590533983e+00,-1.480112886904217051e+00,6.356559817208081720e-01,-1.526420317399808324e+00
5.393098338218275944e-02,2.587348197695518159e-01,3.657844081821907123e-01,-1.410856307043746760e+00,7.274299915720567888e-01,2.716524596451825868e+00,-2.793761412120932874e+00,-1.003132128289419001e-02,1.623754300217405078e+00,-1.238563503178360392e-01
-4.752458093736704470e-01,1.316194450807782190e-01,8.050524801903442551e-01,3.912218646789136223e-01,-1.251238809584868106e+00,5.202104040395036932e-01,-1.497534168066633642e+00,2.315920777056868385e+00,7.425842199554342216e-01,-6.300274262577421069e-01
2.528198664906179394e-01,-7.886725056821740631e-01,3.459588136998790198e-01,1.904299972649659001e+00,-1.445639471083534966e+00,-2.781533793359098006e+00,-3.374117741859810060e-01,-2.633718302194050676e+00,1.618519599233713135e+00,-1.410862498952568878e+00
5.027426215447435842e-01,2.797379811902597074e-02,6.601423650931572684e-01,1.814997339709969015e+00,-1.382377102747621045e+00,-9.314345693756524991e-01,-2.094742768685418532e+00,1.115326525936803481e+00,2.879448714752858240e+00,1.116966662670652699e+00
-3.939357840695325574e-01,2.721866350126018325e-02,-1.357529022430264964e-01,-1.370478211514730704e+00,-1.711344283057067761e+00,-2.384100642398220060e+00,-2.103389820528369647e+00,-2.551840841076985722e+00,2.021711144960869344e+00,9.556234094456868000e-01
6.129563423969930369e-01,-5.124450557376090121e-01,2.648261779157586315e-01,1.775586195314925231e+00,-1.654678500206616221e+00,-1.512675602067011127e+00,-1.220373606242106890e+00,5.572612038789275246e-01,3.101505189734978352e+00,1.708319886392979381e+00
-3.245624006840133191e-01,-4.325986174144353380e-01,8.411602504773845190e-01,-2.490950263727244263e+00,1.693272447629927679e+00,2.802501268460031891e+00,-1.552677215619294726e+00,2.325000864291553615e+00,1.938872212891253444e+00,-6.756499720613198257e-01
6.024386069504517049e-01,5.016280343670043163e-01,5.710410341783463961e-01,7.148579343875258729e-01,1.424227683392873089e+00,-2.125615148580233704e+00,-2.022904060338013288e-01,-1.797275808167148936e+00,1.679000990464590837e+00,1.654465660815049421e+00
2.637280545734332904e-01,5.266750412099113765e-01,4.801798490746443382e-01,2.388230463078799826e+00,7.777315011049545923e-01,-1.729154438353732948e+00,-2.013150889487576478e+00,-1.246145790666603581e+00,3.382751445039378968e+00,-1.609110681334126713e+00
1.633123805980895848e-01,5.560715555748180217e-01,6.048635000135171857e-01,-1.016995508658204539e+00,-8.550230131119956889e-01,2.000823474642855704e+00,-1.327197384537122549e+00,-1.481171604946863729e+00,6.897850947262105237e-01,-2.624693024630921911e+00
-4.202946417881418539e-01,4.817424028825753601e-01,3.204992258872470523e-01,-7.804973506628885005e-01,-1.375065486533136427e+00,2.252382180036369252e+00,-1.093732004141649838e-01,7.139260948399157591e-01,3.146646124873931916e-01,2.439272131024694534e+00
2.561600534566353393e-01,3.749516343980043853e-01,8.256787741463765817e-01,-2.354712464317428200e+00,-6.460598931999992356e-01,-2.594818300164208225e+00,-5.844610760732780186e-01,2.755191750137426343e+00,1.872507037027113797e-01,-5.300674708792074696e-01
-2.604149967734212812e-01,-5.396516272274973769e-01,5.907466829694822952e-01,1.487263129483450630e+00,-1.600693594674055920e+00,1.032516434855413667e+00,-9.556506657871612909e-01,-1.336630976056480069e+00,5.118346422083677183e-01,5.091138267308230603e-01
1.799053472694135403e-01,8.332628329562372094e-02,7.483183886814847030e-01,-1.970469392710643142e+00,1.166791371128349297e+00,2.767727308309926304e+00,-2.187565039676772294e+00,-2.792256997566456622e+00,3.329974725140287362e+00,-9.181964229990984272e-01
1.310624949254989013e-01,-3.450669878065669716e-01,4.710907524324076112e-01,1.757013601669360714e+00,2.967089201728616565e-01,-2.730477426249674711e+00,-2.311330214970642061e+00,-7.882054531309843348e-01,1.119058905065517751e+00,-1.209349899628215930e+00
-5.331160661741892737e-01,5.258426866367513774e-01,2.822803202805119760e-01,-8.667777316682836464e-01,-1.542559269043620729e+00,1.628773557338047073e+00,-1.248104721519909255e-01,2.556484745362820998e+00,1.048487084046484608e+00,5.672648934117172637e-01
2.243900396601915814e-01,-2.283259427013145104e-01,8.679622954525073597e-01,-1.226470709665805403e+00,1.921819116297363017e-01,2.037329656732902450e-01,-6.088254115310514081e-01,1.235450488584124873e+00,1.169100731378221458e-01,2.031421662869316247e+00
4.918767070810051711e-01,-1.059353592274161759e-01,7.625132574386322970e-01,2.369155055676526178e+00,-1.648297865576565879e+00,-2.794510482033629728e-01,-1.614421109729471615e+00,1.478117509722844947e+00,3.678964770349270275e+00,4.004080388317547978e-01
2.270984777190799275e-01,5.750473828394868647e-01,6.052267799776154256e-01,1.564005631016293751e+00,1.564555419538063763e+00,-2.202784523588523946e+00,-7.043518940560109520e-01,-6.663488655458311705e-01,7.507627504967567811e-01,1.009639147815279525e+00
2.962898249735020362e-01,-4.438288406343550707e-01,3.246141473013351986e-01,3.125400922052761210e-01,1.146704928304635107e+00,-1.663796851840779967e+00,-2.280557131270001925e+00,1.988875812553686284e+00,1.316107758365513192e+00,4.847716522844525144e-02
2.272311069639193770e-01,-1.853936327657567107e-01,1.041522996048975358e+00,1.111999968995329713e+00,-8.795732870030347206e-01,-5.406249513047294286e-01,-1.423724904529607427e+00,-4.614079858574271498e-01,2.688363706039897938e+00,2.727972312045200187e+00
-3.573425687034061937e-01,3.183529271547249628e-01,9.657112304127166702e-01,1.651287877323369013e+00,5.892753572935642836e-01,2.106934276919344651e+00,-6.684147653880483375e-01,-1.421811551724538214e+00,1.471789339261783125e+00,2.696166582911284859e+00
-1.754038278122940775e-01,-8.277802017442950078e-01,2.642739108481593213e-01,-1.366203966434273553e+00,1.663017131321394615e+00,-1.658319424209653947e+00,-7.408789127162598298e-01,-5.892818125968259935e-01,2.808836875563821778e+00,-1.555910706615782679e+00
1.873565050820624744e-01,-2.850466308557729755e-01,1.459413584679519760e-01,2.504954662977634694e+00,-1.700532857225816041e-01,2.740320109288195471e+00,-2.771629068932988105e+00,2.208648749352091212e+00,2.207083230911293992e+00,-1.225511687648598080e+00
3.634882444257971912e-01,-6.100726515246510800e-02,3.264396040210605920e-01,1.817330537665631685e+00,1.297471618096469825e+00,-1.699713305030954968e+00,-2.917578252395494065e+00,-1.527625047126810465e-01,2.952065753849104190e+00,-2.532140329339795493e+00
-8.248547063375835653e-02,3.729872066134087283e-01,9.352488111871772869e-01,7.767860439998925948e-01,1.269855106862896932e+00,2.581792333763599512e+00,-1.620233333335100223e+00,-1.017010078474731571e+00,2.446022001957246950e+00,2.233196563128349243e+00
1.825420322461176748e-01,2.331834742163098328e-01,1.009719920574114527e+00,2.675372873928212325e+00,-1.669629883073344701e-01,-1.666496425342766319e+00,-4.479541233467543293e-01,6.544672084295157788e-01,1.090048312253456775e+00,2.412879162205492367e+00
-2.514952701491873777e-01,-1.966165691897202861e-01,3.665126357057901796e-02,-2.135473165243519933e+00,1.013976871643750499e+00,-5.482091654317136076e-01,-2.207904361389346981e+00,1.084930990846074916e+00,9.223409417163156432e-01,-6.676356574534834110e-01
5.168177236844897493e-01,3.245568270389899146e-01,5.155301605735707060e-01,-1.821874160243506235e+00,-2.234509454130115813e-01,2.500454614234837170e+00,-1.908858274749083428e+00,-1.941359428901858308e+00,1.536121525885486117e+00,3.868695372365080765e-01
-2.114180751747380405e-01,-1.257143678335935141e-02,6.907271165168304972e-01,2.290178091457102383e-01,1.180678240725399064e+00,2.813902088509086408e+00,-2.674869591287171833e+00,-1.245469550747934973e+00,3.298317461061853084e+00,-2.624032270871847317e+00
4.566938703785893283e-01,3.677707230273694061e-02,1.030227569425310907e+00,2.077618970495680006e+00,-2.214145622740804065e-01,-1.584079089178185962e+00,-8.440968631371816855e-01,-1.502863889478015080e+00,2.262336126441024220e+00,-2.593599033612838944e+00
2.710294873074476918e-01,3.773326761804016716e-01,3.553652583286018851e-01,1.041396981096865737e+00,4.632100624305572900e-01,1.787272085954336731e-01,-1.986542658320186838e+00,-1.233495117430246868e+00,3.783965897743239437e-01,6.002167867711398763e-01
2.504751588656483619e-01,7.324109360447278450e-02,1.793025989394649300e-01,8.520792289807150865e-01,2.686142672041684776e-01,-5.746442382037710850e-01,-2.593438079823138231e+00,1.654786386802422626e-01,1.409900750750432419e+00,-2.605701151556190087e+00
-2.793299905074786427e-01,-1.133347461960432512e-01,4.783581401458263105e-02,1.503205974494514319e+00,-7.982732713353439813e-01,2.341919059868268871e+00,-2.753942088813615463e+00,2.724748456001294894e+00,2.019170787947780710e+00,-1.710657841906832344e+00
4.246349063708372840e-01,4.847577158221912375e-01,1.029583506713147995e-01,1.402236833937064997e+00,1.036841244549955299e+00,-4.951280870273326862e-01,-1.581045329710955460e+00,-1.075232833362757434e+00,1.842407874157925507e+00,1.156321459989464451e-01
-3.476781022927869502e-01,1.142488784782890870e-01,1.026355593916530973e+00,-1.325365902306239629e+00,-8.431365560198146314e-01,-7.799729825508316949e-01,-1.311162473890125080e+00,2.627040883121694481e+00,1.569231919150911425e+00,-1.621299653153249754e+00
-4.501260846595560028e-01,-4.084890395061946955e-01,9.192808045263336503e-01,-2.534490536325947563e+00,8.080486331778220510e-01,1.742576964632882142e+00,-1.133108438416994268e-01,-3.054963898046838544e-01,2.305229993784913223e+00,4.534345354517292925e-01
-4.962588737067579747e-01,-1.341728332969451543e-01,8.850946477193776252e-01,9.480556436022418154e-01,-6.987554128466988423e-02,2.315674264240880742e+00,-9.699143985654905542e-01,-2.697912951637845502e+00,3.277718920388553059e+00,1.775887576453412553e+00
-6.239485967119431931e-02,-1.770407145142745275e-01,7.086011793289676008e-01,2.839235164050645910e+00,-1.548675817960133871e+00,7.638060123072221153e-01,-2.497776787838904777e+00,-1.438751229270942789e+00,1.320734389114866403e+00,-1.251572471146114252e+00
-1.059249214560384622e-01,-5.388847730087127363e-01,3.447919251901121473e-01,5.918430040308564344e-02,-7.418946958797141278e-01,-1.578879618259383610e+00,-2.248467982449326996e+00,1.220110162939866516e+00,3.208521531675071703e+00,1.762929585629628981e-01
-3.441912041001316674e-02,-4.343364673686425093e-01,2.366603441131839569e-01,-2.656947898384014017e+00,3.402725184179136164e-01,1.203811865558844563e+00,-2.598162613250825981e+00,1.131906673424049270e+00,3.413128645181390031e+00,-1.700870952604744524e+00
2.305932601793813652e-01,7.910847967550646009e-01,5.578210470451565595e-01,-1.521824178577281028e+00,-1.332084866672143431e+00,1.407761859728464682e+00,-5.215520102748207876e-01,1.582178758745560909e+00,2.382252525845345303e+00,-2.098819690242376801e+00
1.028686356189902340e-01,-3.583271011812287354e-01,4.419093915159235109e-01,1.090894633587394580e+00,2.370745814807377894e-01,-2.083357115723177166e+00,-2.701430179304557200e+00,-1.994613218915457953e+00,7.665721463724162188e-01,-1.101683682295240718e+00
6.239428638654925113e-02,2.667122622738835602e-01,4.079122630512796444e-01,2.495447597570902065e+00,-1.452782915188095103e+00,-1.012562801708809745e+00,-2.691299991092899191e+00,-5.071559787526140894e-01,1.398302372964072005e+00,7.956113829253435021e-01
-3.755406250234280541e-01,-5.203262080323645122e-01,3.666735039535287122e-01,-2.228120049950910619e+00,4.098174815728379272e-01,1.112564976280312479e-01,-1.645547748916325714e+00,-5.219820249181914562e-01,1.775451867576108178e+00,1.566744510346987251e+00
9.703247826964311873e-02,6.149988171406972626e-01,5.078823237889356079e-01,1.755281045012943242e+00,6.800742077756716242e-01,-6.868192998935054305e-01,-1.570535996342808049e+00,2.638418260664229020e+00,3.802837598873776703e-01,-2.592449240795691168e-02
6.123076666738124230e-01,2.291735731490243955e-01,7.209130144865140144e-01,8.605490371664212823e-01,1.459367811598167197e+00,-2.277624126886569123e+00,-1.350746241315353924e+00,3.067171494176901270e-01,3.747805231990446018e+00,-1.465169348367075131e+00
5.953775499045640407e-01,-2.041240850281910990e-01,2.497431888429307856e-02,1.226575522378716698e-01,1.735702808118685603e+00,-7.879447852699055233e-01,-1.276133549272754353e+00,-2.789516195506204443e+00,5.233572169733883284e-01,1.327400072410009013e+00
-2.849557413446430210e-01,-3.880988188515584469e-01,6.417474856980501796e-01,1.496147711836866012e+00,-1.670271038218501980e+00,9.209901288208386383e-01,-1.516497622061456996e+00,-1.247996677778177244e+00,5.122079540215722648e-01,-1.284887721935961347e+00
4.064147459677464047e-01,2.332231903616723556e-01,7.966019456214883387e-01,-2.228331317063859895e+00,-8.374625656162585363e-01,1.808308899671464243e+00,-6.659324884765718267e-01,-2.060742181987746058e+00,2.048512869500072608e-01,2.873230377413153125e+00
6.602408927437686259e-02,3.571072699594432520e-01,8.527199008533530300e-01,-5.591185731385204249e-01,9.651577130704347418e-02,2.403644792966240562e+00,-1.168742142093838643e+00,-1.424593042850687663e+00,4.935889590497705148e-01,2.457314213715390938e+00
1.378317031308567420e-01,-5.558104199536035850e-01,7.573092973602375544e-01,9.620325594994705298e-01,6.121792761345234979e-02,-2.306068520184829218e+00,-1.469483300785701330e+00,-1.863529693830470180e-01,2.079063310525189223e+00,-2.640250923358171686e+00
1.417307652615287517e-01,-2.442391153888279764e-01,-9.536646004421692191e-02,-1.552423088364654591e+00,1.264226988945873043e+00,1.585367206887680069e-01,-2.487915379150979600e+00,2.682978407671119836e+00,1.142848336937938969e+00,1.647939564823067915e+00
-2.366290295883393680e-01,-2.021736217090216725e-01,3.141028413729628488e-01,-7.442365244963862203e-01,9.980992200823370908e-01,-2.044987919373566942e+00,-2.826434793254270605e+00,1.508884562369374738e+00,9.987686418077130757e-01,-1.773421567976604107e+00
-3.849153622403816977e-01,-5.095866253687691971e-01,8.139835903460441724e-01,8.648152785139093801e-01,-1.456938700373700657e+00,1.322563650592600837e-02,-7.293065016055688687e-01,-5.211720236439751908e-01,1.779188867611022795e+00,-1.046452692283760033e+00
1.935578087568843864e-01,5.441376043987446870e-02,1.509098952852100661e-01,1.018312326376863641e+00,-1.348868256042445868e+00,-2.093850630082752851e+00,-3.049113022831832165e+00,1.923373820551641966e+00,2.912598094826329032e+00,1.792004236303221365e+00
-3.099425227443309838e-01,5.595082656843334279e-01,8.875484182088509977e-01,-1.411562322547057491e+00,-7.766316344105945735e-01,-1.993871040242022552e+00,-4.116641722590683727e-01,1.510672496427894362e+00,2.064982606037401247e+00,2.859410099750273826e+00
1.808928987186703696e-01,3.184398985328261156e-01,1.084864557968409748e+00,2.937937014404945479e-01,-2.882326000200885474e-02,6.023032674742152537e-01,-8.777954668222869294e-01,-6.730194801453373010e-01,3.007504133028478854e+00,-6.227994686939988256e-01
-5.111267264899237439e-01,-4.870960609544036091e-01,3.481395731513972636e-01,7.576025181640648754e-01,-1.431070799533359139e+00,2.465531413289403506e+00,-4.905262570808224254e-01,2.704094411719167201e+00,4.886435275451467275e-01,-1.686215656373817540e+00
1.387680965527515464e-01,1.311372180975112212e-01,7.913724742028893644e-02,2.239840103611668187e+00,-8.365304088670284521e-01,-2.417509012020077286e+00,-3.030214387224171801e+00,2.548470690571740693e+00,2.123370610248842549e+00,-1.975087306987405089e+00
5.096376061373093791e-02,9.967387752338009721e-02,1.029628018312063409e+00,2.602113261516219023e+00,-5.406204016169953164e-01,-5.146939797058482924e-01,-7.389220871881598818e-01,6.425079913475792992e-01,1.001830321372827459e+00,-2.558577902455437147e+00
4.713960664079763774e-01,3.804987648571874215e-01,6.714106572179806554e-01,-1.328653329141005202e-02,1.478681829407443082e+00,2.115934614550171400e+00,-1.070725821618085050e+00,4.100963559796619862e-01,1.280176196524909660e+00,2.475791395548845752e+00
2.552814027755507253e-01,-2.733630116011324107e-01,2.476609286959764455e-01,-2.875281680462531408e+00,-1.312197158336949387e+00,2.234353945239992978e+00,-2.462864664026082728e+00,-1.675071192288997146e+00,1.637220281414400458e-01,2.518398631574676916e+00
3.274061562871079523e-01,1.816531535425170152e-01,1.094223490409517607e+00,-2.011951067819213623e+00,-4.778709608595956837e-01,1.243820673953565770e+00,-3.930070525056938990e-01,-1.877992837485047417e-01,2.232624948038721246e+00,1.700587092738736761e+00
-2.306075703779651986e-01,4.730062745826784654e-01,9.726495941222512709e-01,1.761846592138617940e+00,3.214301946669269050e-01,4.416194952701966159e-01,-5.029763263187687627e-01,5.754253435074563328e-02,1.959078381633706067e+00,1.144239610538857033e+00
-6.931861809920742967e-01,-2.709028406347549489e-01,1.003499435750310059e-01,9.243319306207786745e-01,-1.333451932682814700e+00,2.361683941765920114e+00,-1.408398246780233620e+00,1.574379325914065930e-01,3.127861478707027132e+00,2.329342095092537424e+00
-1.619579413896272135e-01,-3.448129319236239998e-01,9.506926928218335515e-01,6.625975040218659018e-01,4.651169625006863484e-01,-2.883773004516776428e+00,-1.647949891388262422e+00,-4.207919533576900406e-01,2.785389939458277730e+00,2.335034376709022030e+00
2.611685077369674812e-01,1.565840772563029115e-01,-2.105634061255926004e-02,2.789178964656066295e+00,-1.225396803812889956e+00,-2.878194870778746584e+00,-2.328593899290947178e+00,1.422148930651403465e+00,1.298138282830340051e+00,8.383514126937825495e-01
3.420455670883709720e-02,-1.128597692553243992e-01,1.720085504396794973e-01,-2.144348665813600174e+00,4.466176580122316331e-01,1.035760100874945966e+00,-2.932957316742267562e+00,-5.983951272636893748e-01,1.240433472256689651e+00,-1.256746690594847671e-01
-2.038590389549890802e-02,-4.105175938237959343e-01,8.758511321034777308e-02,2.334330706683814594e+00,-6.929062210426053525e-01,2.619365808106798976e+00,-2.414070999021109998e+00,1.660148770544519703e+00,3.003911093935675680e+00,3.804135467408076288e-01
2.372734453307979718e-01,4.963229479656159904e-01,8.663621763981952384e-01,-6.944981872370017406e-01,-6.375660143256336454e-01,1.208786586029307220e+00,-1.330982485034171159e+00,2.628518542169331784e+00,2.547045194902257670e+00,-8.696531641606992658e-01
5.889121070244016654e-01,-2.354986301852283193e-01,3.577969197348289665e-01,1.521199794771104230e-01,4.286966165444838772e-01,-5.966048474134657553e-01,-2.094630847110694472e+00,-6.350982930780002533e-02,3.381702749312605949e+00,-2.612316074787298437e+00
-7.404816391594321034e-01,1.068883689597471820e-01,5.081032385388896122e-01,-2.747203161605936916e+00,6.480038756134849365e-01,-6.892038938710958185e-01,-1.274022833703195134e+00,-1.094070555225419072e+00,2.146616568122570623e+00,-2.433146628034188907e+00
-3.835600884097194463e-01,-7.037483435392119513e-02,6.088557053781181727e-01,-2.623107273428364916e+00,-7.242026543306232522e-01,-2.672681147062108131e-01,-2.458036148023934331e+00,-1.475303247473620294e+00,2.429348458398642663e+00,-1.590299704324203312e+00
3.378653054050613780e-01,7.269269402603939501e-02,7.176635246088453046e-01,1.251153265920233348e+00,1.712225280067140254e+00,-2.760925277480390960e+00,-2.216196803161952111e+00,-1.541355803307703720e+00,3.594926685236873531e+00,1.176980827159312959e-01
4.949314200382832762e-01,1.206865714383654753e-01,7.764836109481333404e-01,1.322256705961544210e+00,4.661598903992820730e-01,-1.836343870214166785e+00,-1.178286713583960088e+00,1.258654393617837375e+00,9.499956507027624841e-01,-2.272013341811208953e+00
-9.531634734639117534e-03,-2.196688268686276535e-01,3.268358680494812818e-01,3.188076287030083833e-01,1.236854997088596253e+00,-9.834703750701774272e-01,-3.039814324268860002e+00,-1.238661351452034598e+00,9.800656570741174134e-01,-2.556448441725833742e+00
-2.510551800034480086e-01,-1.614519296987490804e-01,1.447561432795389791e-01,-9.152769114926069260e-01,8.787172713722943840e-01,-1.123795185151988951e+00,-2.725259633285525229e+00,-2.619402283039828916e-01,2.103628594601183455e+00,-2.369733305262292866e+00
2.718377083514000314e-01,1.222704048551195855e-03,1.698379610252776506e-01,-7.803912995902977379e-01,-1.734105839541645988e+00,2.521557981904468004e+00,-2.871897247052549673e+00,2.182060915661114375e+00,2.857779533309438680e+00,2.606480242787883039e+00
-1.949902237053940668e-01,4.127779504501882801e-01,3.310128092731182692e-01,2.473469278707870256e+00,-1.494387015158933352e-01,-4.666959466525444356e-01,-2.528725946876495101e+00,-1.263894119254649340e-01,2.467801671379016959e+00,-2.880467140777008606e+00
-2.110268476539371441e-01,3.517900788978495230e-01,7.027851784518130973e-01,2.601878769536126068e+00,-1.153307225175044248e-01,-2.559425601413791718e-01,-1.479675442803518814e+00,-6.813132971638489188e-01,6.695828190755788167e-01,-2.292668732299989021e+00
-5.515011095770043781e-01,-2.595509941825241418e-01,8.602010462216960196e-01,3.989532354071672060e-01,-9.473780141787770948e-01,-2.639494997700826850e+00,-7.599641908532905887e-02,-5.723614942084234158e-01,3.310739986867034190e+00,-5.690932250201208298e-01
-1.676994539608989143e-01,1.791210626490532046e-02,4.955604510885138758e-01,-4.288182804610971566e-01,1.741232323698852280e+00,-2.891136394428679424e+00,-3.056273565272060289e+00,-2.863290663924780155e+00,2.969643601069879679e+00,-2.286348116865572155e+00
-4.483420001600241234e-01,5.189605008431122934e-01,3.900551546481457743e-01,-3.953017360027448746e-01,-9.460859793317453192e-01,2.550206939682350349e+00,-9.482530111813503026e-01,-6.263982690023350841e-01,1.056245880784014046e+00,1.887521794886044990e+00
2.875131825508470684e-01,-3.119773383860480753e-01,8.790534130226453913e-01,-1.022291891839852251e+00,6.540082521602954557e-01,2.493492079597803279e+00,-4.451686536248278259e-01,-2.589458510142454095e+00,4.108770290087483401e-01,-3.863312143747030802e-01
-8.811875618731888904e-03,2.337275979702500006e-01,7.460994300812214819e-01,-2.764498765290234861e+00,9.265200218479754390e-01,-2.837200338569376257e+00,-1.893576128872313635e+00,7.873690457395339237e-01,7.586218807279297982e-01,1.704124262869253226e+00
9.334393663118276119e-02,6.244095697561675706e-01,4.270486653536945676e-01,2.626870140607184378e+00,1.683264361051502789e+00,-1.814677128947753015e+00,-1.950403325674721078e+00,-1.065834969452528425e+00,2.678043888196541378e+00,-1.599901739795628774e+00
-3.026508656819533738e-01,-4.012641562743481938e-01,6.341160934285212658e-01,-1.088345838286910228e+00,1.895773490446899245e-01,-1.348897988103538781e+00,-2.059866286651857337e+00,2.744213646993613143e+00,5.505917336534350559e-01,-1.848266991217473842e+00
1.119986615719023304e-01,5.152724377652829757e-01,6.507458074625884770e-01,2.785756002731609726e-02,-2.652025270680786750e-01,1.395700767442304535e+00,-1.981010906818690964e+00,1.075564316884151772e+00,3.636557699968957724e+00,-1.512389765358388649e+00
2.239616855277289376e-01,5.246263414243101941e-01,3.376192861005176127e-01,-8.835467022910865609e-01,-5.507978757688201110e-01,1.837929730149328922e+00,-2.245042235244626205e+00,-8.475539505948477270e-01,3.342299159907607287e+00,-2.627748375410121184e+00
5.897673293689353891e-01,5.631187057908502158e-01,1.793781530295080473e-01,1.310818605793282909e+00,1.644824873419990396e+00,-1.343888550955158134e+00,-8.723563079007843335e-01,-2.869421374061161156e+00,2.546824088362216632e+00,2.569308276393618140e+00
-3.280361733477882846e-01,4.403784287177965606e-02,6.352127742816798817e-01,-1.133809524820281300e+00,8.882350655195772049e-01,-2.691181128113232290e+00,-2.224005544502888565e+00,9.025314763700311715e-01,1.294905890267610271e+00,2.152292392427819223e-01
3.513235637346772133e-01,-4.797511748981793667e-01,8.787290823869171597e-01,2.071610087172116810e+00,-9.152566614562855918e-01,-1.386005346322059406e+00,-4.263996628789255006e-01,-4.798117137465647275e-01,3.578259701874922261e+00,-1.575189033083780110e+00
7.468263224350721874e-01,-2.190380551138748078e-01,2.620194782243766007e-01,2.569397687770285987e+00,-9.120453739123239867e-01,-2.760833106660030012e+00,-1.380598344890249018e+00,-2.491464686005899765e-01,2.869194187587860156e+00,-2.514700615829069452e+00
-9.004470500727271287e-02,4.501231713106126908e-02,1.176690536738569659e-01,-1.443035269670032372e+00,-4.554138640929372706e-01,-2.804847838698602658e+00,-2.975691050526950043e+00,-2.779215368260991248e+00,3.134744109534359779e+00,-4.756517021716750726e-01
-4.312535814054106464e-01,1.536199407763254310e-01,9.893349403693024735e-01,1.526556813950593838e+00,7.098688718376644502e-02,1.480934078067718485e+00,-8.554463852336442464e-01,2.439092277692368693e+00,3.017709926562570200e+00,6.780559790492803884e-01
