t,x,y,z,vx,vy,vz,wx,wy,wz,tvx,tvy,tvz
8.692394500117131551e-02,6.390124038047226840e-01,4.497006106162591832e-02,1.044946676826831178e-01,5.195424142386065869e-01,9.032082650521706946e-02,-7.942518772530834381e-01,3.572171644401396784e-01,4.931005414201580783e-01,4.663151759040675137e-01,5.195424142386065869e-01,9.032082650521706946e-02,-7.942518772530834381e-01
8.792307080578248835e-02,6.394168782489619840e-01,4.489225114972540676e-02,1.049285209349912762e-01,5.164102004618584818e-01,8.970012040933902919e-02,-7.898196264029828662e-01,3.621685698594191982e-01,4.905469997338229304e-01,4.724846635660061023e-01,5.164102004618584818e-01,8.970012040933902919e-02,-7.898196264029828662e-01
8.892219661039364731e-02,6.398260035053205952e-01,4.481451095836488235e-02,1.053687317580982302e-01,5.126354047417329696e-01,8.899869684376449097e-02,-7.846308088220359522e-01,3.671420331388623448e-01,4.874423635875225758e-01,4.786543724074167061e-01,5.126354047417329696e-01,8.899869684376449097e-02,-7.846308088220359522e-01
8.992132241500482015e-02,6.402397598592086680e-01,4.473684067130864750e-02,1.058153239464005579e-01,5.082180157364324380e-01,8.821697088828094058e-02,-7.786853538813108822e-01,3.721371439802523273e-01,4.837846583729543126e-01,4.848245664274857258e-01,5.082180157364324380e-01,8.821697088828094058e-02,-7.786853538813108822e-01
9.092044821961597911e-02,6.406581272832708729e-01,4.465924046972383904e-02,1.062683215507239237e-01,5.031580221471398939e-01,8.735535415720391272e-02,-7.719831914958885655e-01,3.771534929442037498e-01,4.795718640715120884e-01,4.909955044587580586e-01,5.031580221471398939e-01,8.735535415720391272e-02,-7.719831914958885655e-01
9.191957402422713808e-02,6.410810854352028132e-01,4.458171053225204461e-02,1.067277488766103927e-01,4.974554127134442894e-01,8.641425480207144683e-02,-7.645242521252105794e-01,3.821906714313394460e-01,4.748019152484001526e-01,4.971674401697572243e-01,4.974554127134442894e-01,8.641425480207144683e-02,-7.645242521252105794e-01
9.291869982883831092e-02,6.415086136555481211e-01,4.450425103507947566e-02,1.071936304825798353e-01,4.911101762088362910e-01,8.539407751432685767e-02,-7.563084667734218947e-01,3.872482716640903710e-01,4.694727010480076457e-01,5.033406220672864695e-01,4.911101762088362910e-01,8.539407751432685767e-02,-7.563084667734218947e-01
9.391782563344946988e-02,6.419406909654725712e-01,4.442686215200645355e-02,1.076659911783607176e-01,4.841223014362555643e-01,8.429522352798561602e-02,-7.473357669897207067e-01,3.923258866691177182e-01,4.635820651906065737e-01,5.095152934984095161e-01,4.841223014362555643e-01,8.429522352798561602e-02,-7.473357669897207067e-01
9.491695143806064272e-02,6.423772960645151020e-01,4.434954405451561193e-02,1.081448560230899164e-01,4.764917772236996751e-01,8.311809062229372214e-02,-7.376060848687090443e-01,3.974231102603638655e-01,4.571278059704318442e-01,5.156916926521124545e-01,4.764917772236996751e-01,8.311809062229372214e-02,-7.376060848687090443e-01
9.591607724267180168e-02,6.428184073283229605e-01,4.427229691183900973e-02,1.086302503234830574e-01,4.682185924198913884e-01,8.186307312437193784e-02,-7.271193530507513714e-01,4.025395370227277114e-01,4.501076762552160826e-01,5.218700525606541074e-01,4.682185924198913884e-01,8.186307312437193784e-02,-7.271193530507513714e-01
9.691520304728296065e-02,6.432640028063596471e-01,4.419512089102427266e-02,1.091221996319744758e-01,4.593027358900061419e-01,8.053056191185636870e-02,-7.158755047223326340e-01,4.076747622963676210e-01,4.425193834872284682e-01,5.280506011005966505e-01,4.593027358900061419e-01,8.053056191185636870e-02,-7.158755047223326340e-01
9.791432885189413349e-02,6.437140602195974282e-01,4.411801615699942336e-02,1.096207297448255069e-01,4.497441965114572504e-01,7.912094441552780522e-02,-7.038744736164228577e-01,4.128283821616337557e-01,4.343605896858939719e-01,5.342335609935289220e-01,4.497441965114572504e-01,7.912094441552780522e-02,-7.038744736164228577e-01
9.891345465650529245e-02,6.441685569581868664e-01,4.404098287263677469e-02,1.101258667002023989e-01,4.395429631697382877e-01,7.763460462194116118e-02,-6.911161940128476289e-01,4.179999934246287907e-01,4.256289114520544481e-01,5.404191498064775390e-01,4.395429631697382877e-01,7.763460462194116118e-02,-6.911161940128476289e-01
9.991258046111646529e-02,6.446274700791075896e-01,4.396402119881532428e-02,1.106376367762235552e-01,4.286990247543299715e-01,7.607192307604733472e-02,-6.776006007386579100e-01,4.231891936033987944e-01,4.163219199739351950e-01,5.466075799520121459e-01,4.286990247543299715e-01,7.607192307604733472e-02,-6.776006007386579100e-01
1.009117062657276243e-01,6.450907763037961873e-01,4.388713129448235106e-02,1.111560664889719302e-01,4.173987242070825721e-01,7.445683863788407630e-02,-6.635477650541377059e-01,4.283833007503418111e-01,4.065998630476835296e-01,5.528060796134967037e-01,4.173987242070825721e-01,7.445683863788407630e-02,-6.635477650541377059e-01
1.019108320703387832e-01,6.455584520157605644e-01,4.381031331671356166e-02,1.116811825904797939e-01,4.059631874798992346e-01,7.283014366087414704e-02,-6.493370010085268706e-01,4.335607927007087969e-01,3.967415992140286285e-01,5.590269504049345528e-01,4.059631874798992346e-01,7.283014366087414704e-02,-6.493370010085268706e-01
1.029099578749499561e-01,6.460304732581687581e-01,4.373356742077202930e-02,1.122130120666779002e-01,3.945277461591512047e-01,7.120894678623650165e-02,-6.351281752834656569e-01,4.387124318748562013e-01,3.868647357492210337e-01,5.652754914843651779e-01,3.945277461591512047e-01,7.120894678623650165e-02,-6.351281752834656569e-01
1.039090836795611150e-01,6.465068157314212138e-01,4.365689376016591156e-02,1.127515821353123754e-01,3.830923822067438533e-01,6.959321522836427187e-02,-6.209212732547850777e-01,4.438379037778426572e-01,3.769688413273597494e-01,5.715519008035991888e-01,3.830923822067438533e-01,6.959321522836427187e-02,-6.209212732547850777e-01
1.049082094841722879e-01,6.469874547907059625e-01,4.358029248670502315e-02,1.132969202438318251e-01,3.716570775148989036e-01,6.798291623355556812e-02,-6.067162803830945528e-01,4.489368914639735864e-01,3.670534847169288351e-01,5.778563744194379348e-01,3.716570775148989036e-01,6.798291623355556812e-02,-6.067162803830945528e-01
1.059073352887834468e-01,6.474723654435328157e-01,4.350376375055589606e-02,1.138490540672363327e-01,3.602218139046923229e-01,6.637801707994175904e-02,-5.925131822156265438e-01,4.540090755208692763e-01,3.571182347874466978e-01,5.841891064601471006e-01,3.602218139046923229e-01,6.637801707994175904e-02,-5.925131822156265438e-01
1.069064610933946058e-01,6.479615223472494634e-01,4.342730770029572945e-02,1.144080115058970920e-01,3.487865731246059808e-01,6.477848507743304285e-02,-5.783119643880921812e-01,4.590541340537885318e-01,3.471626605164327417e-01,5.905502890916490832e-01,3.487865731246059808e-01,6.477848507743304285e-02,-5.783119643880921812e-01
1.079055868980057786e-01,6.484548998065412517e-01,4.335092448296497258e-02,1.149738206833406245e-01,3.373513368490997921e-01,6.318428756765982757e-02,-5.641126126265577634e-01,4.640717426702293258e-01,3.371863309966962041e-01,5.969401124834302630e-01,3.373513368490997921e-01,6.318428756765982757e-02,-5.641126126265577634e-01
1.089047127026169376e-01,6.489524717709123092e-01,4.327461424411846447e-02,1.155465099439986626e-01,3.259160866772010667e-01,6.159539192393301277e-02,-5.499151127493450142e-01,4.690615744647960161e-01,3.271888154439560603e-01,6.033587647741632809e-01,3.259160866772010667e-01,6.159539192393301277e-02,-5.499151127493450142e-01
1.099038385072281104e-01,6.494542118321489088e-01,4.319837712787535228e-02,1.161261078509231714e-01,3.144808041311043523e-01,6.001176555120622813e-02,-5.357194506689467728e-01,4.740233000043505007e-01,3.171696832047872228e-01,6.098064320370408797e-01,3.144808041311043523e-01,6.001176555120622813e-02,-5.357194506689467728e-01
1.109029643118392694e-01,6.499600932217672877e-01,4.312221327696766360e-02,1.167126431834692862e-01,3.030454706547998089e-01,5.843337588605007626e-02,-5.215256123939625565e-01,4.789565873134395968e-01,3.071285037649094107e-01,6.162832982448225305e-01,3.030454706547998089e-01,5.843337588605007626e-02,-5.215256123939625565e-01
1.119020901164504422e-01,6.504700888084424815e-01,4.304612283278724805e-02,1.173061449349395297e-01,2.916100676127099667e-01,5.686019039663355729e-02,-5.073335840310564393e-01,4.838611018600166847e-01,2.970648467578113627e-01,6.227895452345900695e-01,2.916100676127099667e-01,5.686019039663355729e-02,-5.073335840310564393e-01
1.129012159210616012e-01,6.509841710954225036e-01,4.297010593543158785e-02,1.179066423101959304e-01,2.801745762883509072e-01,5.529217658271784464e-02,-4.931433517869323602e-01,4.887365065414492893e-01,2.869782819737261015e-01,6.293253526722147884e-01,2.801745762883509072e-01,5.529217658271784464e-02,-4.931433517869323602e-01
1.139003417256727602e-01,6.515023122179253168e-01,4.289416272374795003e-02,1.185141647232333395e-01,2.687389778830075460e-01,5.372930197565694427e-02,-4.789549019703334687e-01,4.935824616708303081e-01,2.768683793689526995e-01,6.358908980165317582e-01,2.687389778830075460e-01,5.372930197565694427e-02,-4.789549019703334687e-01
1.148994675302839330e-01,6.520244839405217041e-01,4.281829333537634508e-02,1.191287417947208271e-01,2.573032535144339494e-01,5.217153413841166959e-02,-4.647682209940556253e-01,4.983986249635837251e-01,2.667347090755364802e-01,6.424863564832208329e-01,2.573032535144339494e-01,5.217153413841166959e-02,-4.647682209940556253e-01
1.158985933348950920e-01,6.525506576544992665e-01,4.274249790679075789e-02,1.197504033495025016e-01,2.458673842155658096e-01,5.061884066557421208e-02,-4.505832953769887128e-01,5.031846515243842966e-01,2.565768414113061557e-01,6.491119010083943319e-01,2.458673842155658096e-01,5.061884066557421208e-02,-4.505832953769887128e-01
1.168977191395062648e-01,6.530808043752162062e-01,4.266677657333900475e-02,1.203791794140642857e-01,2.344313509332587864e-01,4.907118918340123981e-02,-4.364001117461722146e-01,5.079401938343851564e-01,2.463943468902772271e-01,6.557677022118920673e-01,2.344313509332587864e-01,4.907118918340123981e-02,-4.364001117461722146e-01
1.178968449441174238e-01,6.536148947394342379e-01,4.259112946928109156e-02,1.210151002139639165e-01,2.229951345270428376e-01,4.752854734986400320e-02,-4.222186568388757721e-01,5.126649017387622242e-01,2.361867962334235349e-01,6.624539283602768336e-01,2.229951345270428376e-01,4.752854734986400320e-02,-4.222186568388757721e-01
1.188959707487285827e-01,6.541528990026426182e-01,4.251555672782615647e-02,1.216581961712215054e-01,2.115587157678975871e-01,4.599088285470333964e-02,-4.080389175046976735e-01,5.173584224345834093e-01,2.259537603798217886e-01,6.691707453295380192e-01,2.115587157678975871e-01,4.599088285470333964e-02,-4.080389175046976735e-01
1.198950965533397556e-01,6.546947870363647448e-01,4.244005848116761542e-02,1.223084979016749729e-01,2.001220753370512029e-01,4.445816341950660500e-02,-3.938608807076856566e-01,5.220204004590015545e-01,2.156948104981758485e-01,6.759183165674973459e-01,2.001220753370512029e-01,4.445816341950660500e-02,-3.938608807076856566e-01
1.208942223579509145e-01,6.552405283254509882e-01,4.236463486051698923e-02,1.229660362122969169e-01,1.886851938247971205e-01,4.293035679778745006e-02,-3.796845335284799172e-01,5.266504776777802821e-01,2.054095179987231734e-01,6.826968030559130707e-01,1.886851938247971205e-01,4.293035679778745006e-02,-3.796845335284799172e-01
1.218933481625620874e-01,6.557900919653603111e-01,4.228928599613609313e-02,1.236308420984717771e-01,1.772480517293325009e-01,4.140743077508521330e-02,-3.655098631664744357e-01,5.312482932741590114e-01,1.950974545455272657e-01,6.895063632722917557e-01,1.772480517293325009e-01,4.140743077508521330e-02,-3.655098631664744357e-01
1.228924739671732463e-01,6.563434466594262329e-01,4.221401201736754705e-02,1.243029467412360284e-01,1.658106294556206117e-01,3.988935316907906564e-02,-3.513368569420020071e-01,5.358134837380591486e-01,1.847581920691649393e-01,6.963471531513962809e-01,1.658106294556206117e-01,3.988935316907906564e-02,-3.513368569420020071e-01
1.238915997717844053e-01,6.569005607161120253e-01,4.213881305266380106e-02,1.249823815044800585e-01,1.543729073142734998e-01,3.837609182971113420e-02,-3.371655022985385886e-01,5.403456828556356673e-01,1.743913027798070781e-01,7.032193260464606466e-01,1.543729073142734998e-01,3.837609182971113420e-02,-3.371655022985385886e-01
1.248907255763955781e-01,6.574614020462513642e-01,4.206368922961441215e-02,1.256691779321079394e-01,1.429348655204562279e-01,3.686761463932851368e-02,-3.229957868049315173e-01,5.448445216991859574e-01,1.639963591807027110e-01,7.101230326900976886e-01,1.429348655204562279e-01,3.686761463932851368e-02,-3.229957868049315173e-01
1.258898513810067510e-01,6.580259381602798774e-01,4.198864067497183605e-02,1.263633677451617976e-01,1.314964841928183414e-01,3.536388951283672699e-02,-3.088276981576467128e-01,5.493096286174137255e-01,1.535729340820685962e-01,7.170584211549114739e-01,1.314964841928183414e-01,3.536388951283672699e-02,-3.088276981576467128e-01
1.268889771856178961e-01,6.585941361654523707e-01,4.191366751467543589e-02,1.270649828389018299e-01,1.200577433524433191e-01,3.386488439787391919e-02,-2.946612241830399159e-01,5.537406292260584895e-01,1.431206006153885324e-01,7.240256368138100473e-01,1.200577433524433191e-01,3.386488439787391919e-02,-2.946612241830399159e-01
1.278881029902290689e-01,6.591659627630500617e-01,4.183876987387383228e-02,1.277740552798505846e-01,1.086186229218239485e-01,3.237056727499385694e-02,-2.804963528396459682e-01,5.581371463988910042e-01,1.326389322481267008e-01,7.310248223000123113e-01,1.086186229218239485e-01,3.237056727499385694e-02,-2.804963528396459682e-01
1.288872287948402418e-01,6.597413842455780442e-01,4.176394787694555355e-02,1.284906173027928755e-01,9.717910272386276471e-02,3.088090615787347087e-02,-2.663330722204958478e-01,5.624988002590876057e-01,1.221275027988638073e-01,7.380561174667639168e-01,9.717910272386276471e-02,3.088090615787347087e-02,-2.663330722204958478e-01
1.298863545994513868e-01,6.603203664939495399e-01,4.168920164751806212e-02,1.292147013077375450e-01,8.573916248089633041e-02,2.939586909352714938e-02,-2.521713705554488039e-01,5.668252081709796997e-01,1.115858864528534444e-01,7.451196593467398488e-01,8.573916248089633041e-02,2.939586909352714938e-02,-2.521713705554488039e-01
1.308854804040625597e-01,6.609028458774559578e-01,4.161454505085478150e-02,1.299461831027252379e-01,7.430104847485746733e-02,2.772350668504422466e-02,-2.380288882674170825e-01,5.711450451322563904e-01,1.010232706147164844e-01,7.521148005643041312e-01,7.430104847485746733e-02,2.772350668504422466e-02,-2.380288882674170825e-01
1.318846062086737325e-01,6.614888597210351051e-01,4.153994405862793116e-02,1.306854847763954663e-01,6.287264606576019321e-02,2.536708562720264848e-02,-2.239494058695850054e-01,5.755340059025900734e-01,9.046349929844965665e-02,7.587801358338371882e-01,6.287264606576019321e-02,2.536708562720264848e-02,-2.239494058695850054e-01
1.328837320132849054e-01,6.620783642897064558e-01,4.146540285741318749e-02,1.314325941482105131e-01,5.145808239273717138e-02,2.202099078830946355e-02,-2.099601461201001662e-01,5.800400252007397173e-01,7.992124953682372412e-02,7.649537260821039908e-01,5.145808239273717138e-02,2.202099078830946355e-02,-2.099601461201001662e-01
1.338828578178960504e-01,6.626713489151514480e-01,4.139090988342988137e-02,1.321876796164425105e-01,4.005767863598950346e-02,1.768512871236685088e-02,-1.960603543393150405e-01,5.846650392397336748e-01,6.939595075110811806e-02,7.706338769122756949e-01,4.005767863598950346e-02,1.768512871236685088e-02,-1.960603543393150405e-01
1.348819836225072233e-01,6.632678025005985800e-01,4.131645367327926865e-02,1.329509097380114357e-01,2.867170421435757260e-02,1.235940992004009448e-02,-1.822493238077759203e-01,5.894110249312330962e-01,5.888705157810864704e-02,7.758188747881248348e-01,2.867170421435757260e-02,1.235940992004009448e-02,-1.822493238077759203e-01
1.358811094271183961e-01,6.638677135140390595e-01,4.124202286357105812e-02,1.337224532258399212e-01,1.734039679039434470e-02,6.048536391157034037e-03,-1.685737070798324910e-01,5.942774088122000364e-01,4.843077983089047467e-02,7.805085151042071567e-01,1.734039679039434470e-02,6.048536391157034037e-03,-1.685737070798324910e-01
1.368802352317295412e-01,6.644710699800778775e-01,4.116760619050552350e-02,1.345024789464133175e-01,6.385037627830041085e-03,-1.209239335639374774e-03,-1.554125060715336182e-01,5.992454657839293430e-01,3.832223414271199169e-02,7.847133169412670028e-01,6.385037627830041085e-03,-1.209239335639374774e-03,-1.554125060715336182e-01
