t,x,y,z,vx,vy,vz,wx,wy,wz,tvx,tvy,tvz
1.167927930470755715e+00,6.795515626238256557e-01,-2.337556046124465020e-02,4.620238334940133806e-01,1.155397243931325785e-01,-1.354163657141502330e+00,1.262486893268666421e-01,2.910768728546237472e-01,4.571968918861191167e-02,4.025476489325192087e-01,1.155397243931325785e-01,-1.354163657141502330e+00,1.262486893268666421e-01
1.168927872910617172e+00,6.792972531102156042e-01,-2.339994118836050824e-02,4.633516013461251859e-01,1.155757841425653215e-01,-1.354164144000157277e+00,1.262921907872595062e-01,2.902908460658480405e-01,4.572944004852066979e-02,4.022346019129613981e-01,1.155757841425653215e-01,-1.354164144000157277e+00,1.262921907872595062e-01
1.169927815350478184e+00,6.790403446982404834e-01,-2.342445049017794628e-02,4.646788654737277757e-01,1.156118587690946747e-01,-1.354164634619921426e+00,1.263357798846151958e-01,2.895054361309455371e-01,4.573922622627601964e-02,4.019200197640713790e-01,1.156118587690946747e-01,-1.354164634619921426e+00,1.263357798846151958e-01
1.170927757790339419e+00,6.787808383789104560e-01,-2.344908831751529171e-02,4.660056207771176573e-01,1.156479480670933313e-01,-1.354165129010963753e+00,1.263794568425346543e-01,2.887206460562835031e-01,4.574904780189080478e-02,4.016039037016884694e-01,1.156479480670933313e-01,-1.354165129010963753e+00,1.263794568425346543e-01
1.171927700230200653e+00,6.785187351532185884e-01,-2.347385462069631959e-02,4.673318621585417776e-01,1.156840518301158749e-01,-1.354165627183494536e+00,1.264232218841468691e-01,2.879364788458426139e-01,4.575890485498647353e-02,4.012862549475520457e-01,1.156840518301158749e-01,-1.354165627183494536e+00,1.264232218841468691e-01
1.172927642670061887e+00,6.782540360321377415e-01,-2.349874934955048511e-02,4.686575845222171188e-01,1.157201698509002785e-01,-1.354166129147763131e+00,1.264670752321070679e-01,2.871529375012056851e-01,4.576879746479310673e-02,4.009670747292972126e-01,1.157201698509002785e-01,-1.354166129147763131e+00,1.264670752321070679e-01
1.173927585109923122e+00,6.779867420366159081e-01,-2.352377245341302769e-02,4.699827827743502939e-01,1.157563019213685845e-01,-1.354166634914061307e+00,1.265110171085940816e-01,2.863700250215457932e-01,4.577872571014895975e-02,4.006463642804494185e-01,1.157563019213685845e-01,-1.354166634914061307e+00,1.265110171085940816e-01
1.174927527549784356e+00,6.777168541975723270e-01,-2.354892388112526588e-02,4.713074518231576970e-01,1.157924478326283341e-01,-1.354167144492718799e+00,1.265550477353077907e-01,2.855877444036144519e-01,4.578868966950047636e-02,4.003241248404201813e-01,1.157924478326283341e-01,-1.354167144492718799e+00,1.265550477353077907e-01
1.175927469989645591e+00,6.774443735558941526e-01,-2.357420358103470143e-02,4.726315865788839332e-01,1.158286073749732470e-01,-1.354167657894107535e+00,1.265991673334670997e-01,2.848060986417304541e-01,4.579868942090206674e-02,4.000003576545018702e-01,1.158286073749732470e-01,-1.354167657894107535e+00,1.265991673334670997e-01
1.176927412429506825e+00,6.771693011624325687e-01,-2.359961150099527949e-02,4.739551819538229682e-01,1.158647803378847208e-01,-1.354168175128638740e+00,1.266433761238076328e-01,2.840250907277680481e-01,4.580872504201564943e-02,3.996750639738634314e-01,1.158647803378847208e-01,-1.354168175128638740e+00,1.266433761238076328e-01
1.177927354869368060e+00,6.768916380779974595e-01,-2.362514758836753090e-02,4.752782328623361696e-01,1.159009665100325798e-01,-1.354168696206764055e+00,1.266876743265791527e-01,2.832447236511453359e-01,4.581879661011066529e-02,3.993482450555446150e-01,1.159009665100325798e-01,-1.354168696206764055e+00,1.266876743265791527e-01
1.178927297309229072e+00,6.766113853733547456e-01,-2.365081179001886705e-02,4.766007342208726794e-01,1.159371656792764216e-01,-1.354169221138975088e+00,1.267320621615430909e-01,2.824650003988133928e-01,4.582890420206391091e-02,3.990199021624516451e-01,1.159371656792764216e-01,-1.354169221138975088e+00,1.267320621615430909e-01
1.179927239749090528e+00,6.763285441292219424e-01,-2.367660405232365622e-02,4.779226809479886762e-01,1.159733776326665189e-01,-1.354169749935803413e+00,1.267765398479709094e-01,2.816859239552436667e-01,4.583904789435913618e-02,3.986900365633527232e-01,1.159733776326665189e-01,-1.354169749935803413e+00,1.267765398479709094e-01
1.180927182188951541e+00,6.760431154362636086e-01,-2.370252432116354627e-02,4.792440679643670265e-01,1.160096021564450824e-01,-1.354170282607820797e+00,1.268211076046409369e-01,2.809074973024169863e-01,4.584922776308696102e-02,3.983586495328721999e-01,1.160096021564450824e-01,-1.354170282607820797e+00,1.268211076046409369e-01
1.181927124628812997e+00,6.757551003950876822e-01,-2.372857254192756865e-02,4.805648901928367134e-01,1.160458390360473435e-01,-1.354170819165639195e+00,1.268657656498367592e-01,2.801297234198124042e-01,4.585944388394463944e-02,3.980257423514858561e-01,1.160458390360473435e-01,-1.354170819165639195e+00,1.268657656498367592e-01
1.182927067068674010e+00,6.754645001162407070e-01,-2.375474865951245074e-02,4.818851425583926540e-01,1.160820880561025670e-01,-1.354171359619910087e+00,1.269105142013441379e-01,2.793526052843947061e-01,4.586969633223593468e-02,3.976913163055166844e-01,1.160820880561025670e-01,-1.354171359619910087e+00,1.269105142013441379e-01
1.183927009508535466e+00,6.751713157202046123e-01,-2.378105261832273720e-02,4.832048199882146844e-01,1.161183490004352309e-01,-1.354171903981324920e+00,1.269553534764494007e-01,2.785761458706044191e-01,4.587998518287086935e-02,3.973553726871285052e-01,1.161183490004352309e-01,-1.354171903981324920e+00,1.269553534764494007e-01
1.184926951948396479e+00,6.748755483373911623e-01,-2.380748436227102596e-02,4.845239174116870440e-01,1.161546216520662755e-01,-1.354172452260614667e+00,1.270002836919367772e-01,2.778003481503446004e-01,4.589031051036555897e-02,3.970179127943226360e-01,1.161546216520662755e-01,-1.354172452260614667e+00,1.270002836919367772e-01
1.185926894388257935e+00,6.745771991081382923e-01,-2.383404383477823185e-02,4.858424297604187481e-01,1.161909057932140749e-01,-1.354173004468550046e+00,1.270453050640859560e-01,2.770252150929704005e-01,4.590067238884192047e-02,3.966789379309311192e-01,1.161909057932140749e-01,-1.354173004468550046e+00,1.270453050640859560e-01
1.186926836828118947e+00,6.742762691827056676e-01,-2.386073097877373234e-02,4.871603519682619066e-01,1.162272012052956993e-01,-1.354173560615942185e+00,1.270904178086702530e-01,2.762507496652778505e-01,4.591107089202758895e-02,3.963384494066123920e-01,1.162272012052956993e-01,-1.354173560615942185e+00,1.270904178086702530e-01
1.187926779267980182e+00,6.739727597212711308e-01,-2.388754573669562425e-02,4.884776789713324296e-01,1.162635076689279845e-01,-1.354174120713640628e+00,1.271356221409536413e-01,2.754769548314910388e-01,4.592150609325583444e-02,3.959964485368473452e-01,1.162635076689279845e-01,-1.354174120713640628e+00,1.271356221409536413e-01
1.188926721707841416e+00,6.736666718939240406e-01,-2.391448805049093546e-02,4.897944057080282354e-01,1.162998249639287246e-01,-1.354174684772535553e+00,1.271809182756890033e-01,2.747038335532523412e-01,4.593197806546511774e-02,3.956529366429315520e-01,1.162998249639287246e-01,-1.354174684772535553e+00,1.271809182756890033e-01
1.189926664147702651e+00,6.733580068806633845e-01,-2.394155786161587113e-02,4.911105271190491228e-01,1.163361528693178659e-01,-1.354175252803556440e+00,1.272263064271153543e-01,2.739313887896099864e-01,4.594248688119910440e-02,3.953079150519727691e-01,1.163361528693178659e-01,-1.354175252803556440e+00,1.272263064271153543e-01
1.190926606587563885e+00,6.730467658713915613e-01,-2.396875511103596645e-02,4.924260381474172554e-01,1.163724911633185893e-01,-1.354175824817670959e+00,1.272717868089562887e-01,2.731596234970063430e-01,4.595303261260644256e-02,3.949613850968842210e-01,1.163724911633185893e-01,-1.354175824817670959e+00,1.272717868089562887e-01
1.191926549027425120e+00,6.727329500659102735e-01,-2.399607973922637805e-02,4.937409337384945363e-01,1.164088396233585732e-01,-1.354176400825887860e+00,1.273173596344165937e-01,2.723885406292677058e-01,4.596361533144061040e-02,3.946133481163798806e-01,1.164088396233585732e-01,-1.354176400825887860e+00,1.273173596344165937e-01
1.192926491467286354e+00,6.724165606739165302e-01,-2.402353168617212334e-02,4.950552088400045347e-01,1.164451980260711311e-01,-1.354176980839254307e+00,1.273630251161807780e-01,2.716181431375918054e-01,4.597423510905973565e-02,3.942638054549693072e-01,1.164451980260711311e-01,-1.354176980839254307e+00,1.273630251161807780e-01
1.193926433907147366e+00,6.720975989149973184e-01,-2.405111089136822283e-02,4.963688584020489181e-01,1.164815661472963781e-01,-1.354177564868856987e+00,1.274087834664106578e-01,2.708484339705368171e-01,4.598489201642624868e-02,3.939127584629525392e-01,1.164815661472963781e-01,-1.354177564868856987e+00,1.274087834664106578e-01
1.194926376347008823e+00,6.717760660186243848e-01,-2.407881729382002622e-02,4.976818773771305437e-01,1.165179437620824654e-01,-1.354178152925821221e+00,1.274546348967426357e-01,2.700794160740098149e-01,4.599558612410710456e-02,3.935602084964139880e-01,1.165179437620824654e-01,-1.354178152925821221e+00,1.274546348967426357e-01
1.195926318786869835e+00,6.714519632241513492e-01,-2.410665083204339976e-02,4.989942607201691693e-01,1.165543306446867461e-01,-1.354178745021312524e+00,1.275005796182859807e-01,2.693110923912555577e-01,4.600631750227320016e-02,3.932061569172183857e-01,1.165543306446867461e-01,-1.354178745021312524e+00,1.275005796182859807e-01
1.196926261226731292e+00,6.711252917808079310e-01,-2.413461144406494133e-02,5.003060033885234903e-01,1.165907265685770522e-01,-1.354179341166534822e+00,1.275466178416199692e-01,2.685434658628452764e-01,4.601708622069965171e-02,3.928506050930049565e-01,1.165907265685770522e-01,-1.354179341166534822e+00,1.275466178416199692e-01
1.197926203666592304e+00,6.707960529476940659e-01,-2.416269906742227191e-02,5.016171003420087926e-01,1.166271313064326659e-01,-1.354179941372731122e+00,1.275927497767922747e-01,2.677765394266650723e-01,4.602789234876500379e-02,3.924935543971813656e-01,1.166271313064326659e-01,-1.354179941372731122e+00,1.275927497767922747e-01
1.198926146106453761e+00,6.704642551226648317e-01,-2.419091328601088303e-02,5.029275184655309650e-01,1.166573093260863114e-01,-1.354054688130508000e+00,1.276389735533246528e-01,2.669684219145695425e-01,4.603666041415795107e-02,3.921350139103793597e-01,1.166573093260863114e-01,-1.354054688130508000e+00,1.276389735533246528e-01
1.199926088546314773e+00,6.701299391696217134e-01,-2.421925207541170133e-02,5.042370987728252985e-01,1.166719820524493856e-01,-1.353616343576393932e+00,1.276852779535830318e-01,2.660568561913039809e-01,4.604030526179499205e-02,3.917750275508204427e-01,1.166719820524493856e-01,-1.353616343576393932e+00,1.276852779535830318e-01
1.200926030986176229e+00,6.697931685285615222e-01,-2.424771229282318696e-02,5.055455998203658430e-01,1.166681031122145940e-01,-1.352803505909753401e+00,1.277316455788902738e-01,2.650215366517332805e-01,4.603781944363069534e-02,3.914136628628175907e-01,1.166681031122145940e-01,-1.352803505909753401e+00,1.277316455788902738e-01
1.201925973426037242e+00,6.694540120579167697e-01,-2.427629052702330939e-02,5.068527669763833732e-01,1.166456676976845158e-01,-1.351616175368733686e+00,1.277780579614906098e-01,2.638626120545724540e-01,4.602920872375898531e-02,3.910509922810282979e-01,1.166456676976845158e-01,-1.351616175368733686e+00,1.277780579614906098e-01
1.202925915865898476e+00,6.691125405788502789e-01,-2.430498326955966848e-02,5.081583461348591069e-01,1.166046710702795253e-01,-1.350054352188058138e+00,1.278244965785768072e-01,2.625802306040139755e-01,4.601447886187651215e-02,3.906870893849561654e-01,1.166046710702795253e-01,-1.350054352188058138e+00,1.278244965785768072e-01
1.203925858305759711e+00,6.687688268697294935e-01,-2.433378691502315061e-02,5.094620837243227784e-01,1.165451085606735437e-01,-1.348118036599019076e+00,1.278709428523162606e-01,2.611745399449965643e-01,4.599363561309337267e-02,3.903220288945094540e-01,1.165451085606735437e-01,-1.348118036599019076e+00,1.278709428523162606e-01
1.204925800745620945e+00,6.684229456596322283e-01,-2.436269776136967130e-02,5.107637267163562811e-01,1.164669755688605146e-01,-1.345807228829474456e+00,1.279173781498950113e-01,2.596456871587667914e-01,4.596668472773549063e-02,3.899558866649955879e-01,1.164669755688605146e-01,-1.345807228829474456e+00,1.279173781498950113e-01
1.205925743185482180e+00,6.680749736208967393e-01,-2.439171201028920988e-02,5.120630226337890001e-01,1.163702675641514750e-01,-1.343121929103849421e+00,1.279637837835788106e-01,2.579938187587470511e-01,4.593363195113887854e-02,3.895887396815618242e-01,1.163702675641514750e-01,-1.343121929103849421e+00,1.279637837835788106e-01
1.206925685625343414e+00,6.677249893607132281e-01,-2.442082576762239637e-02,5.133597195585734019e-01,1.162549800851015169e-01,-1.340062137643138307e+00,1.280101410107910564e-01,2.562190806867123416e-01,4.589448302343610009e-02,3.892206660530837525e-01,1.162549800851015169e-01,-1.340062137643138307e+00,1.280101410107910564e-01
1.207925628065204648e+00,6.673730734117627739e-01,-2.445003504382416842e-02,5.146535661393278893e-01,1.161211087393662078e-01,-1.336627854664911741e+00,1.280564310342075518e-01,2.543216183092859017e-01,4.584924367933446154e-02,3.888517450055031244e-01,1.161211087393662078e-01,-1.336627854664911741e+00,1.280564310342075518e-01
1.208925570505065883e+00,6.670193082219085801e-01,-2.447933575447456406e-02,5.159443115985319350e-01,1.159686492034877336e-01,-1.332819080383329080e+00,1.281026350018671656e-01,2.523015764147597539e-01,4.579791964788722247e-02,3.884820568746218394e-01,1.159686492034877336e-01,-1.332819080383329080e+00,1.281026350018671656e-01
1.209925512944927117e+00,6.666637781429430865e-01,-2.450872372083602244e-02,5.172317057393669426e-01,1.157975972226094608e-01,-1.328635815009150178e+00,1.281487340072976489e-01,2.501590992102484257e-01,4.574051665225746521e-02,3.881116830983561972e-01,1.157975972226094608e-01,-1.328635815009150178e+00,1.281487340072976489e-01
1.210925455384788130e+00,6.663065694183933907e-01,-2.453819467045763314e-02,5.185154989521822966e-01,1.156079486101197068e-01,-1.324078058749753817e+00,1.281947090896570218e-01,2.478943303191803726e-01,4.567704040947456745e-02,3.877407062084528011e-01,1.156079486101197068e-01,-1.324078058749753817e+00,1.281947090896570218e-01
1.211925397824649586e+00,6.659477701703908625e-01,-2.456774423782547706e-02,5.197954422205824931e-01,1.153996992472228894e-01,-1.319145811809159685e+00,1.282405412338896988e-01,2.455074127791384564e-01,4.560749663018442979e-02,3.873692098216721114e-01,1.153996992472228894e-01,-1.319145811809159685e+00,1.282405412338896988e-01
1.212925340264510599e+00,6.655874703856102803e-01,-2.459736796505926706e-02,5.210712871271167002e-01,1.151728450824393846e-01,-1.313839074388053918e+00,1.282862113708959084e-01,2.429984890400531672e-01,4.553189101839269504e-02,3.869972786304429757e-01,1.151728450824393846e-01,-1.313839074388053918e+00,1.282862113708959084e-01
1.213925282704372055e+00,6.652257619002782674e-01,-2.462706130265490678e-02,5.223427858585639738e-01,1.149273821310322352e-01,-1.308157846683814185e+00,1.283317003777166010e-01,2.403677009627537831e-01,4.545022927120194456e-02,3.866249983929934686e-01,1.149273821310322352e-01,-1.308157846683814185e+00,1.283317003777166010e-01
1.214925225144233067e+00,6.648627383842609095e-01,-2.465681961027287733e-02,5.236096912107975898e-01,1.146633064743613761e-01,-1.302102128890545440e+00,1.283769890777296530e-01,2.376151898178901767e-01,4.536251707854231652e-02,3.862524559229586485e-01,1.146633064743613761e-01,-1.302102128890545440e+00,1.283769890777296530e-01
1.215925167584094524e+00,6.644984953242319969e-01,-2.468663815757198704e-02,5.248717565932223827e-01,1.143806142591643760e-01,-1.295671921199113008e+00,1.284220582408608924e-01,2.347410962852259364e-01,4.526876012289673956e-02,3.858797390784745596e-01,1.143806142591643760e-01,-1.295671921199113008e+00,1.284220582408608924e-01
1.216925110023955536e+00,6.641331219161789035e-01,-2.471651252584124853e-02,5.261287638005802680e-01,1.140855273535249098e-01,-1.288992887292078837e+00,1.284668906878713712e-01,2.317873902490605043e-01,4.517103642277350839e-02,3.855069284950192188e-01,1.140855273535249098e-01,-1.288992887292078837e+00,1.284668906878713712e-01
1.217925052463816771e+00,6.637666723712084549e-01,-2.474644002946312787e-02,5.273806197856664157e-01,1.137873201856787198e-01,-1.282252265238307487e+00,1.285114786457483005e-01,2.288164729076792026e-01,4.507243688505911672e-02,3.851340685055870683e-01,1.137873201856787198e-01,-1.282252265238307487e+00,1.285114786457483005e-01
1.218924994903678005e+00,6.633991772595662084e-01,-2.477641915394939581e-02,5.286273138914496794e-01,1.134890445581593077e-01,-1.275511651073130137e+00,1.285558205586927183e-01,2.258488587071958986e-01,4.497397790666929351e-02,3.847611791700553674e-01,1.134890445581593077e-01,-1.275511651073130137e+00,1.285558205586927183e-01
1.219924937343539240e+00,6.630306631019270425e-01,-2.480644858542088022e-02,5.298688491507169696e-01,1.131907011449857781e-01,-1.268771044763140399e+00,1.285999159021827265e-01,2.228845426492561954e-01,4.487565946471713807e-02,3.843882764402685726e-01,1.131907011449857781e-01,-1.268771044763140399e+00,1.285999159021827265e-01
1.220924879783400474e+00,6.626611563088586898e-01,-2.483652701545294855e-02,5.311052286667622413e-01,1.128922906163647988e-01,-1.262030446275118178e+00,1.286437641523480724e-01,2.199235197054520141e-01,4.477748153355448624e-02,3.840153761918244091e-01,1.128922906163647988e-01,-1.262030446275118178e+00,1.286437641523480724e-01
1.221924822223261708e+00,6.622906831807738870e-01,-2.486665314107786712e-02,5.323364556124651203e-01,1.125938136386801791e-01,-1.255289855576033231e+00,1.286873647859529957e-01,2.169657848178936366e-01,4.467944408479644636e-02,3.836424942241530855e-01,1.125938136386801791e-01,-1.255289855576033231e+00,1.286873647859529957e-01
1.222924764663122943e+00,6.619192699078858544e-01,-2.489682566478701800e-02,5.335625332293750800e-01,1.122952708744831968e-01,-1.248549272633044271e+00,1.287307172803796029e-01,2.140113328997777509e-01,4.458154708734640703e-02,3.832696462605980625e-01,1.122952708744831968e-01,-1.248549272633044271e+00,1.287307172803796029e-01
1.223924707102984177e+00,6.615469425701707706e-01,-2.492704329453273443e-02,5.347834648267959512e-01,1.119966629824827031e-01,-1.241808697413501417e+00,1.287738211136102429e-01,2.110601588359526937e-01,4.448379050742094776e-02,3.828968479485014287e-01,1.119966629824827031e-01,-1.241808697413501417e+00,1.287738211136102429e-01
1.224924649542845412e+00,6.611737271373302471e-01,-2.495730474373013957e-02,5.359992537808775381e-01,1.116979906175348258e-01,-1.235068129884946186e+00,1.288166757642117966e-01,2.081122574834814998e-01,4.438617430857387525e-02,3.825241148592878337e-01,1.116979906175348258e-01,-1.235068129884946186e+00,1.288166757642117966e-01
1.225924591982706424e+00,6.607996494687617961e-01,-2.498760873125872861e-02,5.372099035337082329e-01,1.113992544306331850e-01,-1.228327570015109504e+00,1.288592807113181915e-01,2.051676236722015378e-01,4.428869845172106468e-02,3.821514624885531952e-01,1.113992544306331850e-01,-1.228327570015109504e+00,1.288592807113181915e-01
1.226924534422567881e+00,6.604247353135285215e-01,-2.501795398146366978e-02,5.384154175924129593e-01,1.111004550688988318e-01,-1.221587017771913919e+00,1.289016354346144144e-01,2.022262522052815648e-01,4.419136289516450988e-02,3.817789062561536273e-01,1.111004550688988318e-01,-1.221587017771913919e+00,1.289016354346144144e-01
1.227924476862428893e+00,6.600490103103380246e-01,-2.504833922415706723e-02,5.396157995282538922e-01,1.108015931755703121e-01,-1.214846473123477155e+00,1.289437394143199134e-01,1.992881378597776143e-01,4.409416759461655400e-02,3.814064615062970898e-01,1.108015931755703121e-01,-1.214846473123477155e+00,1.289437394143199134e-01
1.228924419302290350e+00,6.596724999875205331e-01,-2.507876319461885967e-02,5.408110529757349516e-01,1.105026693899932438e-01,-1.208105936038107231e+00,1.289855921311721665e-01,1.963532753871832792e-01,4.399711250322371758e-02,3.810341435076373129e-01,1.105026693899932438e-01,-1.208105936038107231e+00,1.289855921311721665e-01
1.229924361742151362e+00,6.592952297630135794e-01,-2.510922463359773274e-02,5.420011816317111819e-01,1.102036843476107558e-01,-1.201365406484306231e+00,1.290271930664110833e-01,1.934216595139792716e-01,4.390019757159067948e-02,3.806619674533682773e-01,1.102036843476107558e-01,-1.201365406484306231e+00,1.290271930664110833e-01
1.230924304182012818e+00,6.589172249443484564e-01,-2.513972228731162564e-02,5.431861892544997961e-01,1.099046386799528846e-01,-1.194624884430769862e+00,1.290685417017624070e-01,1.904932849421805685e-01,4.380342274780388290e-02,3.802899484613215808e-01,1.099046386799528846e-01,-1.194624884430769862e+00,1.290685417017624070e-01
1.231924246621873831e+00,6.585385107286424455e-01,-2.517025490744828620e-02,5.443660796629965493e-01,1.096055330146267354e-01,-1.187884369846388788e+00,1.291096375194220602e-01,1.875681463498791168e-01,4.370678797745511379e-02,3.799181015740654144e-01,1.096055330146267354e-01,-1.187884369846388788e+00,1.291096375194220602e-01
1.232924189061735065e+00,6.581591122025932661e-01,-2.520082125116544780e-02,5.455408567357947769e-01,1.093063679753063649e-01,-1.181143862700248626e+00,1.291504800020400467e-01,1.846462383917853445e-01,4.361029320366502371e-02,3.795464417590057038e-01,1.093063679753063649e-01,-1.181143862700248626e+00,1.291504800020400467e-01
1.233924131501596300e+00,6.577790543424762992e-01,-2.523142008109096127e-02,5.467105244103100947e-01,1.090071441817224152e-01,-1.174403362961627506e+00,1.291910686327053526e-01,1.817275556997658414e-01,4.351393836710613916e-02,3.791749839084878060e-01,1.090071441817224152e-01,-1.174403362961627506e+00,1.291910686327053526e-01
1.234924073941457534e+00,6.573983620141485851e-01,-2.526205016532263176e-02,5.478750866819055432e-01,1.087078622496520375e-01,-1.167662870600003400e+00,1.292314028949296811e-01,1.788120928833799028e-01,4.341772340602627345e-02,3.788037428399011475e-01,1.087078622496520375e-01,-1.167662870600003400e+00,1.292314028949296811e-01
1.235924016381318769e+00,6.570170599730527083e-01,-2.529271027742806266e-02,5.490345476030233929e-01,1.084085227909086374e-01,-1.160922385585047456e+00,1.292714822726324653e-01,1.758998445304112979e-01,4.332164825627124460e-02,3.784327332957854173e-01,1.084085227909086374e-01,-1.160922385585047456e+00,1.292714822726324653e-01
1.236923958821180003e+00,6.566351728642254582e-01,-2.532339919644409007e-02,5.501889112823195038e-01,1.081091264133318686e-01,-1.154181907886630443e+00,1.293113062501254906e-01,1.729908052073992342e-01,4.322571285130803742e-02,3.780619699439374815e-01,1.081091264133318686e-01,-1.154181907886630443e+00,1.293113062501254906e-01
1.237923901261041237e+00,6.562527252223110397e-01,-2.535411570687628666e-02,5.513381818838012371e-01,1.078096737207768496e-01,-1.147441437474817638e+00,1.293508743120971305e-01,1.700849694601651307e-01,4.312991712224720220e-02,3.776914673775209064e-01,1.078096737207768496e-01,-1.147441437474817638e+00,1.293508743120971305e-01
1.238923843700902472e+00,6.558697414715766172e-01,-2.538485859869809430e-02,5.524823636259701409e-01,1.075101653131044777e-01,-1.140700974319874161e+00,1.293901859435981072e-01,1.671823318143376980e-01,4.303426099786561432e-02,3.773212401151777584e-01,1.075101653131044777e-01,-1.140700974319874161e+00,1.293901859435981072e-01
1.239923786140763706e+00,6.554862459259310770e-01,-2.541562666734996367e-02,5.536214607809668564e-01,1.072106017861706451e-01,-1.133960518392262751e+00,1.294292406300258658e-01,1.642828867758745204e-01,4.293874440462867870e-02,3.769513026011393486e-01,1.072106017861706451e-01,-1.133960518392262751e+00,1.294292406300258658e-01
1.240923728580624719e+00,6.551022627889472316e-01,-2.544641871373815034e-02,5.547554776737210203e-01,1.069109837318162615e-01,-1.127220069662645541e+00,1.294680378571098078e-01,1.613866288315822239e-01,4.284336726671290896e-02,3.765816692053419734e-01,1.069109837318162615e-01,-1.127220069662645541e+00,1.294680378571098078e-01
1.241923671020486175e+00,6.547178161538873553e-01,-2.547723354423356637e-02,5.558844186811052746e-01,1.066113117378565400e-01,-1.120479628101882064e+00,1.295065771108968589e-01,1.584935524496307313e-01,4.274812950602774331e-02,3.762123542235414342e-01,1.066113117378565400e-01,-1.120479628101882064e+00,1.295065771108968589e-01
1.242923613460347187e+00,6.543329300037322716e-01,-2.550806997067025378e-02,5.570082882310908312e-01,1.063115863880709222e-01,-1.113739193681034800e+00,1.295448578777362858e-01,1.556036520800708478e-01,4.265303104223770736e-02,3.758433718774306653e-01,1.063115863880709222e-01,-1.113739193681034800e+00,1.295448578777362858e-01
1.243923555900208644e+00,6.539476282112143268e-01,-2.553892681034383022e-02,5.581270908019095867e-01,1.060118082621923918e-01,-1.106998766371364296e+00,1.295828796442655972e-01,1.527169221553419942e-01,4.255807179278425778e-02,3.754747363147589723e-01,1.060118082621923918e-01,-1.106998766371364296e+00,1.295828796442655972e-01
1.244923498340069656e+00,6.535619345388491430e-01,-2.556980288600979589e-02,5.592408309212177908e-01,1.057119779358972889e-01,-1.100258346144332489e+00,1.296206418973959440e-01,1.498333570907825762e-01,4.246325167290748714e-02,3.751064616094506587e-01,1.057119779358972889e-01,-1.100258346144332489e+00,1.296206418973959440e-01
1.245923440779931113e+00,6.531758726389780279e-01,-2.560069702588155249e-02,5.603495131652653782e-01,1.054120959807946095e-01,-1.093517932971604489e+00,1.296581441242980748e-01,1.469529512851354969e-01,4.236857059566750960e-02,3.747385617617278175e-01,1.054120959807946095e-01,-1.093517932971604489e+00,1.296581441242980748e-01
1.246923383219792125e+00,6.527894660538066107e-01,-2.563160806362847072e-02,5.614531421580676307e-01,1.051121629644155425e-01,-1.086777526825044804e+00,1.296953858123877368e-01,1.440756991210501992e-01,4.227402847196609637e-02,3.743710506982334540e-01,1.051121629644155425e-01,-1.086777526825044804e+00,1.296953858123877368e-01
1.247923325659653582e+00,6.524027382154496957e-01,-2.566253483837357963e-02,5.625517225705816138e-01,1.048121794502030746e-01,-1.080037127676722664e+00,1.297323664493119644e-01,1.412015949655844316e-01,4.217962521056788094e-02,3.740039422721548323e-01,1.048121794502030746e-01,-1.080037127676722664e+00,1.297323664493119644e-01
1.248923268099514594e+00,6.520157124459790010e-01,-2.569347619469130456e-02,5.636452591198850559e-01,1.045121459975012906e-01,-1.073296735498909138e+00,1.297690855229350904e-01,1.383306331707014891e-01,4.208536071812135626e-02,3.736372502633505954e-01,1.045121459975012906e-01,-1.073296735498909138e+00,1.297690855229350904e-01
1.249923210539375829e+00,6.516284119574726752e-01,-2.572443098260496219e-02,5.647337565683607785e-01,1.042120631615447574e-01,-1.066556350264078024e+00,1.298055425213247016e-01,1.354628080737641516e-01,4.199123489918012153e-02,3.732709883784766647e-01,1.042120631615447574e-01,-1.066556350264078024e+00,1.298055425213247016e-01
1.250923152979237063e+00,6.512408598520684766e-01,-2.575539805758412376e-02,5.658172197228841238e-01,1.039119314934480731e-01,-1.059815971944909174e+00,1.298417369327384274e-01,1.325981139980290102e-01,4.189724765622340752e-02,3.729051702511156363e-01,1.039119314934480731e-01,-1.059815971944909174e+00,1.298417369327384274e-01
1.251923095419098297e+00,6.508530791220207279e-01,-2.578637628054182562e-02,5.668956534340139353e-01,1.036117515401949601e-01,-1.053075600514285171e+00,1.298776682456097564e-01,1.297365452531341612e-01,4.180339888967710138e-02,3.725398094419059003e-01,1.036117515401949601e-01,-1.053075600514285171e+00,1.298776682456097564e-01
1.252923037858959532e+00,6.504650926497572705e-01,-2.581736451783169656e-02,5.679690625951869798e-01,1.033115238446277451e-01,-1.046335235945295095e+00,1.299133359485350192e-01,1.268780961355883974e-01,4.170968849793396660e-02,3.721749194386731463e-01,1.033115238446277451e-01,-1.046335235945295095e+00,1.299133359485350192e-01
1.253922980298820766e+00,6.500769232079433024e-01,-2.584836164124488384e-02,5.690374521419182541e-01,1.030112489454366176e-01,-1.039594878211233198e+00,1.299487395302598158e-01,1.240227609292526012e-01,4.161611637737441804e-02,3.718105136565630908e-01,1.030112489454366176e-01,-1.039594878211233198e+00,1.299487395302598158e-01
