t,q0,q1,q2,q3,q4,q5,q6,dq0,dq1,dq2,dq3,dq4,dq5,dq6,ddq0,ddq1,ddq2,ddq3,ddq4,ddq5,ddq6,tau0,tau1,tau2,tau3,tau4,tau5,tau6
3.200000000000000067e-02,3.883238188319669548e-02,6.811669917231358840e-01,-3.407367000804466944e-02,-2.715848313978115325e+00,-2.360849907042596174e-02,3.663459284794936099e+00,-1.858879029973924679e-01,2.203032940204407335e-04,-4.440344324236448169e-03,7.704511579207655621e-04,1.856169594984458104e-02,1.388228145327180280e-04,-1.569716717127411093e-02,9.338841372528118231e-04,1.339619226541385877e-02,-2.700082472965268376e-01,4.684955750892980109e-02,1.128698727914618560e+00,8.441531129051700263e-03,-9.545125976610209229e-01,5.678758237313524110e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.300000000000000155e-02,3.883260894849829836e-02,6.811624150865145388e-01,-3.407287590859498644e-02,-2.715829182547929932e+00,-2.360835598657244280e-02,3.663443105817612899e+00,-1.858869404485379850e-01,2.338911321614029024e-04,-4.714215308490849084e-03,8.179709450210568547e-04,1.970654183746366889e-02,1.473851101739641486e-04,-1.666533502252334070e-02,9.914841225631809002e-04,1.377913015273602403e-02,-2.777265888767862512e-01,4.818877914885552616e-02,1.160963232463926076e+00,8.682837168281160381e-03,-9.817978911480663706e-01,5.841088818938914434e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.400000000000000244e-02,3.883284979275328230e-02,6.811575607268673949e-01,-3.407203362098437660e-02,-2.715808890169406631e+00,-2.360820421999314939e-02,3.663425945054995303e+00,-1.858859194895447486e-01,2.478608472143149538e-04,-4.995783249733902129e-03,8.668262432870036185e-04,2.088356283695022228e-02,1.561880432870994665e-04,-1.766071257007956544e-02,1.050702916126230796e-03,1.415994670526445065e-02,-2.854021736886865335e-01,4.952058199436221858e-02,1.193049003546607922e+00,8.922806460967894204e-03,-1.008932034163069869e+00,6.002520148956431295e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.500000000000000333e-02,3.883310479677849758e-02,6.811524209686034004e-01,-3.407114181340895054e-02,-2.715787404756748291e+00,-2.360804353071859624e-02,3.663407775372916397e+00,-1.858848385060980768e-01,2.622103196922357087e-04,-5.285005428441818219e-03,9.170096403865512840e-04,2.209258037052879223e-02,1.652302782899946068e-04,-1.868314879513491636e-02,1.111531533259084914e-03,1.453864561870435272e-02,-2.930350762213710936e-01,5.084497897017883211e-02,1.224956352545011118e+00,9.161441335938632149e-03,-1.035915290034379987e+00,6.163053794006509434e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.600000000000000422e-02,3.883337433927316895e-02,6.811469881788138059e-01,-3.407019916147061012e-02,-2.715764694402579948e+00,-2.360787368011371679e-02,3.663388569788100124e+00,-1.858836958928601901e-01,2.769374338039292424e-04,-5.581839199579953156e-03,9.685137369123742769e-04,2.333341617180627325e-02,1.745104819293469961e-04,-1.973249294220987687e-02,1.173961004945271031e-03,1.491523058876094605e-02,-3.006253709639835070e-01,5.216198300103429969e-02,1.256685590841481126e+00,9.398744122020101163e-03,-1.062747922090345076e+00,6.322691320729577347e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.699999999999999817e-02,3.883365879682258021e-02,6.811412547671977791e-01,-3.406920434816428089e-02,-2.715740727377637054e+00,-2.360769443087552821e-02,3.663368301467891719e+00,-1.858824900534546132e-01,2.920400774538647491e-04,-5.886241992602805895e-03,1.021331146381875693e-03,2.460589228577188606e-02,1.840273232806805914e-04,-2.080859451915326869e-02,1.237982377834720643e-03,1.528970531113944646e-02,-3.081731324056671828e-01,5.347160701165759589e-02,1.288237029818363411e+00,9.634717148039033396e-03,-1.089430193659314039e+00,6.481434295766064224e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.799999999999999906e-02,3.883395854390175178e-02,6.811352131859874648e-01,-3.406815606386486006e-02,-2.715715472130455499e+00,-2.360750554703081039e-02,3.663346943729997918e+00,-1.858812194004502150e-01,3.075161422422171111e-04,-6.198171311454025480e-03,1.075454495237188274e-03,2.590983106879724690e-02,1.937794737483463953e-04,-2.191130329714228303e-02,1.303586714243771356e-03,1.566207348154506629e-02,-3.156784350355656965e-01,5.477386392677766752e-02,1.319610980858005211e+00,9.869362742822154061e-03,-1.115962368069634669e+00,6.639284285756408277e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.899999999999999994e-02,3.883427395287916695e-02,6.811288559298741552e-01,-3.406705300631436562e-02,-2.715688897287057202e+00,-2.360730679393377440e-02,3.663324470042221837e+00,-1.858798823553458046e-01,3.233635234648657604e-04,-6.517584734566391966e-03,1.130876422845172998e-03,2.724505518863627046e-02,2.037656070655219137e-04,-2.304046931068243903e-02,1.370765092155163409e-03,1.603233879568303002e-02,-3.231413533428225127e-01,5.606876667112346835e-02,1.350807755342751992e+00,1.010268323519619878e-02,-1.142344708649656537e+00,6.796242857341039389e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.000000000000000083e-02,3.883460539402044942e-02,6.811221755359334606e-01,-3.406589388060896756e-02,-2.715660971650643241e+00,-2.360709793826373110e-02,3.663300854022201847e+00,-1.858784773485543940e-01,3.395801201133957087e-04,-6.844439914861838101e-03,1.187589581497420057e-03,2.861138762442523575e-02,2.139843992942113457e-04,-2.419594285760761493e-02,1.439508605218041415e-03,1.640050494925854654e-02,-3.305619618165810403e-01,5.735632816942394518e-02,1.381827664654949661e+00,1.033468095398789102e-02,-1.168577478727727215e+00,6.952311577160387446e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.100000000000000172e-02,3.883495323549205486e-02,6.811151645835503698e-01,-3.406467739918609544e-02,-2.715631664201276330e+00,-2.360687874802277694e-02,3.663276069437144677e+00,-1.858770028193874047e-01,3.561638348750971678e-04,-7.178694579751435448e-03,1.245586636410249068e-03,3.000865166668277226e-02,2.244345288252458273e-04,-2.537757449908003421e-02,1.509808362747955225e-03,1.676657563797683340e-02,-3.379403349459848549e-01,5.863656134640806566e-02,1.412671020176944348e+00,1.056535822802396295e-02,-1.194660941632195605e+00,7.107492011854885106e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.200000000000000261e-02,3.883531784336499010e-02,6.811078156943459749e-01,-3.406340228181149038e-02,-2.715600944095577063e+00,-2.360664899253343482e-02,3.663250090203566955e+00,-1.858754572160392360e-01,3.731125741329653872e-04,-7.520306531135403927e-03,1.304860265724707346e-03,3.143667091730983909e-02,2.351146763782830252e-04,-2.658521505959025519e-02,1.581655489726857761e-03,1.713055455754310466e-02,-3.452765472201774211e-01,5.990947912680477661e-02,1.443338133291082626e+00,1.079471738613114844e-02,-1.220595360691410169e+00,7.261785728064965029e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.300000000000000350e-02,3.883569958161846997e-02,6.811001215321015323e-01,-3.406206725556629872e-02,-2.715568780666405058e+00,-2.360640844243635725e-02,3.663222890387026531e+00,-1.858738389955714165e-01,3.904242479657010875e-04,-7.869233645403102273e-03,1.365403160506572285e-03,3.289526928958976665e-02,2.460235250018074347e-04,-2.781871562695721958e-02,1.655041126803107835e-03,1.749244540366257442e-02,-3.525706731283020923e-01,6.117509443534301788e-02,1.473829315379709515e+00,1.102276075713616750e-02,-1.246380999233719367e+00,7.415194292431059875e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.399999999999999745e-02,3.883609881214365733e-02,6.810920748026847438e-01,-3.406067105483413793e-02,-2.715535143422552533e+00,-2.360615686968797408e-02,3.663194444201863575e+00,-1.858721466238969777e-01,4.080967701477099187e-04,-8.225433873433031506e-03,1.427208024746349840e-03,3.438427100818820109e-02,2.571597600731301628e-04,-2.907792755232817272e-02,1.729956430291466896e-03,1.785225187204046021e-02,-3.598227871595025551e-01,6.243342019675174326e-02,1.504144877825171367e+00,1.124949066986575749e-02,-1.272018120587471879e+00,7.567719271593596753e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.499999999999999833e-02,3.883651589474733379e-02,6.810836682539755937e-01,-3.405921242128815557e-02,-2.715500002048430783e+00,-2.360589404755818535e-02,3.663164726010933681e+00,-1.858703785757648552e-01,4.261280581491031102e-04,-8.588865240592845340e-03,1.490267575359275395e-03,3.590350060915316333e-02,2.685220692983892807e-04,-3.036270245017875374e-02,1.806392572173102281e-03,1.820997765838197613e-02,-3.670329638029221075e-01,6.368446933575992730e-02,1.534285132009814978e+00,1.147490945314664362e-02,-1.297506988081015722e+00,7.719362232193012485e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.599999999999999922e-02,3.883695118715557726e-02,6.810748946757914091e-01,-3.405769010387815765e-02,-2.715463326403761091e+00,-2.360561975062800549e-02,3.663133710325348513e+00,-1.858685333347441238e-01,4.445160331356968206e-04,-8.959485846739331100e-03,1.554574542185312679e-03,3.745278293991500390e-02,2.801091427125494172e-04,-3.167289219831292274e-02,1.884340740095584617e-03,1.856562645839234318e-02,-3.742012775477043807e-01,6.492825477709651683e-02,1.564250389315985590e+00,1.169901943580555805e-02,-1.322847865042700022e+00,7.870124740869738345e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.700000000000000011e-02,3.883740504501751595e-02,6.810657468998119191e-01,-3.405610285881760513e-02,-2.715425086523258091e+00,-2.360533375478726659e-02,3.663101371804209805e+00,-1.858666093932083985e-01,4.632586199690125715e-04,-9.337253866218423598e-03,1.620121667989154199e-03,3.903194315928643077e-02,2.919196726794020028e-04,-3.300834893786298158e-02,1.963792137372889768e-03,1.891920196777677199e-02,-3.813278028829927280e-01,6.616478944549045171e-02,1.594040961126029776e+00,1.192182294666922944e-02,-1.348041014800873016e+00,8.020008364264204215e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.800000000000000100e-02,3.883787782190894350e-02,6.810562177995057587e-01,-3.405444944957077003e-02,-2.715385252616326017e+00,-2.360503583723225912e-02,3.663067685254344230e+00,-1.858646052523201253e-01,4.823537472062768136e-04,-9.722127547865199934e-03,1.686901708460222327e-03,4.064080673746247457e-02,3.039523538915651067e-04,-3.436892507328961205e-02,2.044737982985396670e-03,1.927070788224047662e-02,-3.884126142979306695e-01,6.739408626567069960e-02,1.623657158822293001e+00,1.214332231456438649e-02,-1.373086700683883166e+00,8.169014669016842756e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.900000000000000189e-02,3.883836986933610069e-02,6.810463002900551954e-01,-3.405272864683973194e-02,-2.715343795066739840e+00,-2.360472577646342135e-02,3.663032625630044503e+00,-1.858625194220149268e-01,5.017993471004217939e-04,-1.011406521500388296e-02,1.754907432212667560e-03,4.227919945602054419e-02,3.162058833704835996e-04,-3.575447327238182038e-02,2.127169511579888629e-03,1.962014789748867810e-02,-3.954557862816618363e-01,6.861615816236620036e-02,1.653099293787121615e+00,1.236351986831775961e-02,-1.397985186020078929e+00,8.317145221768083851e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.000000000000000278e-02,3.883888153673930449e-02,6.810359873282820775e-01,-3.405093922855154109e-02,-2.715300684432340184e+00,-2.360440335228300435e-02,3.662996168032804256e+00,-1.858603504209860036e-01,5.215933556000842009e-04,-1.051302526544783782e-02,1.824131620785369827e-03,4.394694740792036425e-02,3.286789604664289914e-04,-3.716484646625695110e-02,2.211077973469555060e-03,1.996752570922658704e-02,-4.024573933233294709e-01,6.983101806030590775e-02,1.682367677402861750e+00,1.258241793675607748e-02,-1.422736734137808989e+00,8.464401589158364325e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.100000000000000366e-02,3.883941317149667422e-02,6.810252719125732268e-01,-3.404907997984521484e-02,-2.715255891444715353e+00,-2.360406834579274749e-02,3.662958287711052030e+00,-1.858580967766684244e-01,5.417337123496065738e-04,-1.091896617149957019e-02,1.894567068641937399e-03,4.564387699750402372e-02,3.413702868584996475e-04,-3.859989784936072171e-02,2.296454634633987579e-03,2.031284501315942098e-02,-4.094175099120772598e-01,7.103867888421877552e-02,1.711462621051859312e+00,1.280001884870607225e-02,-1.447341608365421584e+00,8.610785337828112673e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000455e-02,3.883996511892782305e-02,6.810141470828058319e-01,-3.404714969305884520e-02,-2.715209387008897135e+00,-2.360372053939154696e-02,3.662918960059892814e+00,-1.858557570252232782e-01,5.622183606890364350e-04,-1.133184647995073499e-02,1.966206583170708195e-03,4.736981494049595509e-02,3.542785665546206806e-04,-4.005948087946720887e-02,2.383290776719183910e-03,2.065610950499239748e-02,-4.163362105370486121e-01,7.223915355883375744e-02,1.740384436116460209e+00,1.301632493299446566e-02,-1.471800072031265616e+00,8.756298034417760168e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.299999999999999850e-02,3.884053772229755647e-02,6.810026059202729520e-01,-3.404514716771669253e-02,-2.715161142203044609e+00,-2.360335971677311739e-02,3.662878160620840262e+00,-1.858533297115224081e-01,5.830452476541263989e-04,-1.175162481208212074e-02,2.039042984684747827e-03,4.912458826400291356e-02,3.674025058915435715e-04,-4.154344927767877893e-02,2.471577697037543545e-03,2.099732288043073061e-02,-4.232135696873868813e-01,7.343245500887980726e-02,1.769133433979010794e+00,1.323133851844799508e-02,-1.496112388463689102e+00,8.900941245567738080e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.399999999999999939e-02,3.884113132281954289e-02,6.809906415476092434e-01,-3.404307121051621671e-02,-2.715111128278132835e+00,-2.360298566292368463e-02,3.662835865081555564e+00,-1.858508133891323411e-01,6.042123239763346051e-04,-1.217825986366367561e-02,2.113069106421853940e-03,5.090802430651405336e-02,3.807408135348471444e-04,-4.305165702842621983e-02,2.561306708567873819e-03,2.133648883517963446e-02,-4.300496618522358094e-01,7.461859615908589261e-02,1.797709926021856530e+00,1.344506193389339091e-02,-1.520278820991040947e+00,9.044716537918483235e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000028e-02,3.884174625966006072e-02,6.809782471287165739e-01,-3.404092063531519857e-02,-2.715059316657645105e+00,-2.360259816411964390e-02,3.662792049275585882e+00,-1.858482066202988559e-01,6.257175440828242853e-04,-1.261171040495447614e-02,2.188277794544549702e-03,5.271995071790084447e-02,3.942922004789365374e-04,-4.458395837946862311e-02,2.652469139955383835e-03,2.167361106494432310e-02,-4.368445615207386390e-01,7.579758993418096724e-02,1.826114223627344435e+00,1.365749750815737663e-02,-1.544299632941669387e+00,9.187625478110421351e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.600000000000000117e-02,3.884238286994164124e-02,6.809654158686886394e-01,-3.403869426311877805e-02,-2.715005678937257638e+00,-2.360219700792521441e-02,3.662746689182096116e+00,-1.858455079759311901e-01,6.475588660964636542e-04,-1.305193528070275333e-02,2.264661908140089015e-03,5.456019545941708654e-02,4.080553800470436898e-04,-4.614020784189343943e-02,2.745056335511688369e-03,2.200869326543002102e-02,-4.435983431820390566e-01,7.696944925889395717e-02,1.854346638177819528e+00,1.386864757006668267e-02,-1.568175087643923105e+00,9.329669632783987865e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.700000000000000205e-02,3.884304148874678786e-02,6.809521410137380215e-01,-3.403639092206655475e-02,-2.714950186884528716e+00,-2.360178198319014958e-02,3.662699760925610004e+00,-1.858427160355865804e-01,6.697342518358264524e-04,-1.349889341014587005e-02,2.342214319220453471e-03,5.642858680369892965e-02,4.220290678912272885e-04,-4.772026019011646469e-02,2.839059655214803968e-03,2.234173913234193190e-02,-4.503110813252803601e-01,7.813418705795383001e-02,1.882407481055628384e+00,1.407851444844804290e-02,-1.591905448426150782e+00,9.470850568579612661e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.800000000000000294e-02,3.884372244912168148e-02,6.809384158511200269e-01,-3.403400944741967471e-02,-2.714892812438590930e+00,-2.360135288004737084e-02,3.662651240775744110e+00,-1.858398293874543583e-01,6.922416668151912950e-04,-1.395254378701034186e-02,2.420927912722354962e-03,5.832495333476489519e-02,4.362119819923727135e-04,-4.932397046188184697e-02,2.934470474709155018e-03,2.267275236138528022e-02,-4.569828504396060698e-01,7.929181625608953954e-02,1.910297063643117133e+00,1.428710047212818426e-02,-1.615490978616700435e+00,9.611169852137729785e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.900000000000000383e-02,3.884442608207986508e-02,6.809242337090595232e-01,-3.403154868154783380e-02,-2.714833527709835437e+00,-2.360090948991066737e-02,3.662601105146947145e+00,-1.858368466283402964e-01,7.150790802445426480e-04,-1.441284547951182660e-02,2.500795586507234373e-03,6.024912394801585497e-02,4.506028426601921461e-04,-5.095119395826209346e-02,3.031280185305568545e-03,2.300173664826527659e-02,-4.636137250141597055e-01,8.044234977803003950e-02,1.938015697322631459e+00,1.449440796993383719e-02,-1.638931941543920967e+00,9.750629050098769124e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.999999999999999778e-02,3.884515271660591434e-02,6.809095879566757770e-01,-3.402900747391644776e-02,-2.714772304979601980e+00,-2.360045160547234039e-02,3.662549330598234842e+00,-1.858337663636512038e-01,7.382444650295690936e-04,-1.487975763035511920e-02,2.581810251361259419e-03,6.220092785023494802e-02,4.652003725332244611e-04,-5.260178624365802191e-02,3.129480193981275075e-03,2.332869568868713508e-02,-4.702037795380847873e-01,8.158580054850426977e-02,1.965563693476517493e+00,1.470043927069172689e-02,-1.662228600536160616e+00,9.889229729103161948e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.099999999999999867e-02,3.884590267965919858e-02,6.808944720039079579e-01,-3.402638468107365560e-02,-2.714709116699869362e+00,-2.359997902070090289e-02,3.662495893832924398e+00,-1.858305872073789666e-01,7.617357977716657149e-04,-1.535323945673416381e-02,2.663964830995329842e-03,6.418019455958776098e-02,4.800032965788351719e-04,-5.427560314579886469e-02,3.229061923379910812e-03,2.365363317835607673e-02,-4.767530885005249464e-01,8.272218149224121186e-02,1.992941363487121365e+00,1.490519670322858377e-02,-1.685381218921768065e+00,1.002697345579134369e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
