t,q1,q2,q3,q4,q5,q6,q7,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,qdot7,u1,u2,u3,u4,u5,u6,u7
2.040000000000000480e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.050000000000000266e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.060000000000000053e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.069999999999999840e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.079999999999999627e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.089999999999999414e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.099999999999999201e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.109999999999998987e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.119999999999998774e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.129999999999998561e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.139999999999998348e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.149999999999998135e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.159999999999997922e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.169999999999997708e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.179999999999997495e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.189999999999997282e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.199999999999997069e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.209999999999996856e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.219999999999996643e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.229999999999996430e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.239999999999996216e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.249999999999996003e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.259999999999995790e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.269999999999995577e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.279999999999995364e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.289999999999995151e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.299999999999994937e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.309999999999994724e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.319999999999994511e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.329999999999994298e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.339999999999994085e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.349999999999993872e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.359999999999993658e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.369999999999993445e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.379999999999993232e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.389999999999993019e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.399999999999992806e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.409999999999992593e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.419999999999992379e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.429999999999992166e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.439999999999991953e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.449999999999991740e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.459999999999991527e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.469999999999991314e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.479999999999991100e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.489999999999990887e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.499999999999990674e+00,8.296246418905369710e-10,2.245275103042676523e-01,-1.948436099316193716e-09,-4.099063741455313270e-01,1.046851092076760028e-09,3.751999999999999780e+00,6.641839051574317022e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
